variant,attempts,won
Rainbow (6 Suits),5,1
Null (4 Suits),3,1
Gray (6 Suits),2,1
Rainbow (4 Suits),2,1
Black & Pink (6 Suits),2,1
Rainbow-Ones & White (6 Suits),2,1
Rainbow & Muddy Rainbow (5 Suits),1,1
4 Suits,8,0
Dark Rainbow (6 Suits),6,0
3 Suits,5,0
Pink-Fives (6 Suits),4,0
Special Mix (5 Suits),4,0
Black (6 Suits),3,0
Black & Brown (6 Suits),3,0
Very Ambiguous (6 Suits),3,0
Muddy Rainbow (5 Suits),2,0
Pink & White (3 Suits),2,0
Light Pink (5 Suits),2,0
Rainbow-Ones & White (5 Suits),2,0
Cocoa Rainbow (6 Suits),2,0
Brown & Dark Rainbow (6 Suits),1,0
Omni (4 Suits),1,0
Dark Rainbow (5 Suits),1,0
Rainbow & White (6 Suits),1,0
Black & Rainbow (5 Suits),1,0
Dual-Color (6 Suits),1,0
Dual-Color Mix,1,0
Up or Down (6 Suits),1,0
Ambiguous & Rainbow (5 Suits),1,0
Pink (4 Suits),1,0
