variant,attempts,won
Up or Down & Omni (5 Suits),8,1
Gray (5 Suits),3,1
Rainbow & White (5 Suits),3,1
Reversed (5 Suits),3,1
Dark Rainbow Reversed (5 Suits),3,1
Rainbow & Cocoa Rainbow (5 Suits),3,1
Rainbow & Dark Prism (5 Suits),3,1
Rainbow (5 Suits),2,1
Dark Pink (5 Suits),2,1
White (5 Suits),2,1
Pink-Ones (5 Suits),2,1
Light Pink (5 Suits),2,1
Dark Brown (5 Suits),1,1
Brown (5 Suits),1,1
Pink (5 Suits),1,1
Rainbow & Muddy Rainbow (5 Suits),1,1
Up or Down & Pink (5 Suits),1,1
Black (5 Suits),3,0
No Variant,3,0
White & Dark Rainbow (5 Suits),2,0
Up or Down & Rainbow (5 Suits),2,0
Black & Rainbow (5 Suits),2,0
Omni-Ones & Brown (5 Suits),2,0
Muddy-Rainbow-Ones & Dark Brown (5 Suits),2,0
Rainbow & Gray Pink (5 Suits),2,0
Omni (5 Suits),1,0
Gray Pink (5 Suits),1,0
Brown & Gray (5 Suits),1,0
