variant,attempts,won
Rainbow & Brown (6 Suits),4,1
Brown & Prism (6 Suits),2,1
6 Suits,2,1
Rainbow & White (6 Suits),1,1
Dark Pink (5 Suits),1,1
Deceptive-Ones (6 Suits),1,1
Rainbow & Omni (5 Suits),1,1
Dual-Color & Muddy Rainbow (6 Suits),1,1
White & Omni (5 Suits),1,1
White & Dark Rainbow (6 Suits),7,0
Special Mix (5 Suits),6,0
Prism (5 Suits),6,0
Up or Down & Omni (6 Suits),5,0
Throw It in a Hole (5 Suits),4,0
Black (6 Suits),4,0
Black (5 Suits),3,0
Light Pink & Gray (5 Suits),3,0
Rainbow & Pink (6 Suits),3,0
Omni (5 Suits),2,0
Rainbow (4 Suits),2,0
Omni (6 Suits),2,0
Dual-Color Mix,2,0
Pink & Dark Omni (6 Suits),2,0
Brown-Fives (5 Suits),1,0
Rainbow (6 Suits),1,0
Light-Pink-Ones & Pink (5 Suits),1,0
Omni-Ones (5 Suits),1,0
Muddy-Rainbow-Ones & Dark Brown (6 Suits),1,0
White-Ones & Rainbow (6 Suits),1,0
Pink (4 Suits),1,0
Rainbow & Light Pink (5 Suits),1,0
Rainbow-Ones & Dark Pink (6 Suits),1,0
Cocoa Rainbow (5 Suits),1,0
Rainbow-Fives & Cocoa Rainbow (6 Suits),1,0
Alternating Clues & Gray Pink (6 Suits),1,0
Pink & Light Pink (6 Suits),1,0
Pink & White (6 Suits),1,0
Black & Omni (6 Suits),1,0
