variant,attempts,won
Black (5 Suits),50,1
Dark Rainbow (5 Suits),18,1
Gray (5 Suits),13,1
Black & Rainbow (5 Suits),11,1
Black & White (5 Suits),7,1
Brown (5 Suits),6,1
Rainbow (5 Suits),5,1
Omni (5 Suits),5,1
Ambiguous & White (5 Suits),4,1
No Variant,3,1
Ambiguous & Rainbow (5 Suits),3,1
Up or Down (5 Suits),3,1
Pink (5 Suits),3,1
Rainbow & Brown (5 Suits),3,1
Pink & White (5 Suits),2,1
Rainbow & Pink (5 Suits),2,1
White (5 Suits),1,1
Black & Pink (5 Suits),21,0
Duck (5 Suits),1,0
Dark Brown (5 Suits),1,0
Up or Down & Rainbow (5 Suits),1,0
