variant,attempts,won
Dual-Color (6 Suits),2,1
Omni (6 Suits),1,1
Rainbow (6 Suits),1,1
Dark Omni (6 Suits),1,1
Rainbow & White (6 Suits),1,1
Pink & Brown (6 Suits),1,1
Black (6 Suits),9,0
6 Suits,5,0
Dark Brown (6 Suits),5,0
Black & Rainbow (6 Suits),4,0
Rainbow & Dark Brown (6 Suits),4,0
Dark Pink (6 Suits),3,0
Black & White (6 Suits),2,0
White & Brown (6 Suits),1,0
Rainbow & Pink (6 Suits),1,0
Dark Rainbow (6 Suits),1,0
Cocoa Rainbow (6 Suits),1,0
Up or Down & White (6 Suits),1,0
Pink & Gray Pink (6 Suits),1,0
White-Ones & Gray (6 Suits),1,0
