variant,attempts,won
Dark Null (5 Suits),31,1
Omni (6 Suits),15,1
Dark Pink (5 Suits),15,1
Cocoa Rainbow (5 Suits),14,1
Black (5 Suits),12,1
Up or Down (6 Suits),10,1
Omni & Muddy Rainbow (3 Suits),10,1
Black (6 Suits),9,1
Muddy Rainbow (4 Suits),9,1
Dark Prism (6 Suits),9,1
Pink-Ones & Light Pink (4 Suits),8,1
Muddy Rainbow (3 Suits),8,1
Gray Pink (6 Suits),8,1
Pink-Ones & Gray (6 Suits),8,1
Clue Starved (6 Suits),8,1
Rainbow (3 Suits),7,1
Dark Rainbow (6 Suits),7,1
White (3 Suits),7,1
Alternating Clues (5 Suits),6,1
Dark Rainbow (5 Suits),6,1
Gray (6 Suits),6,1
Gray Pink (5 Suits),6,1
Number Blind (5 Suits),6,1
White-Fives & Omni (6 Suits),6,1
White-Ones & White (6 Suits),5,1
Brown (3 Suits),5,1
White Reversed (3 Suits),5,1
Null (5 Suits),5,1
White-Fives (3 Suits),4,1
Rainbow-Fives (6 Suits),4,1
Light Pink (3 Suits),4,1
Dark Pink (6 Suits),4,1
Prism Reversed (3 Suits),4,1
No Variant,3,1
Brown (6 Suits),3,1
6 Suits,3,1
Light Pink (4 Suits),3,1
Rainbow (5 Suits),3,1
Pink (3 Suits),3,1
Omni (5 Suits),3,1
Rainbow & White (3 Suits),3,1
Dark Brown (5 Suits),3,1
Dark Prism (5 Suits),3,1
Throw It in a Hole (5 Suits),3,1
Rainbow & Muddy Rainbow (5 Suits),3,1
Deceptive-Fives & Rainbow (5 Suits),3,1
White (6 Suits),2,1
Rainbow & White (6 Suits),2,1
4 Suits,2,1
Dual-Color (6 Suits),2,1
Omni-Ones (6 Suits),2,1
Prism (6 Suits),2,1
Light Pink (6 Suits),2,1
Brown (4 Suits),2,1
Gray (5 Suits),2,1
Prism (5 Suits),2,1
Muddy Rainbow (6 Suits),2,1
Pink (5 Suits),2,1
White (4 Suits),2,1
Dark Brown (6 Suits),2,1
Dark Omni (5 Suits),2,1
Cocoa Rainbow (6 Suits),2,1
Rainbow & Omni (6 Suits),2,1
White-Ones & Rainbow (3 Suits),2,1
Rainbow-Ones & Rainbow (4 Suits),2,1
Muddy-Rainbow-Ones & White (4 Suits),2,1
Alternating Clues & White (5 Suits),2,1
Brown & Omni (4 Suits),2,1
White-Ones & Muddy Rainbow (6 Suits),2,1
Pink (6 Suits),1,1
Rainbow (6 Suits),1,1
Brown-Ones & White (5 Suits),1,1
3 Suits,1,1
Rainbow-Ones & Brown (5 Suits),1,1
Rainbow-Ones (6 Suits),1,1
Prism (3 Suits),1,1
Reversed (4 Suits),1,1
Reversed (3 Suits),1,1
Light Pink (5 Suits),1,1
Ambiguous (6 Suits),1,1
Rainbow (4 Suits),1,1
Pink (4 Suits),1,1
White (5 Suits),1,1
Brown (5 Suits),1,1
Omni (4 Suits),1,1
Omni (3 Suits),1,1
Muddy Rainbow (5 Suits),1,1
Prism (4 Suits),1,1
Dark Omni (6 Suits),1,1
Ambiguous (4 Suits),1,1
Cow & Pig (4 Suits),1,1
White-Ones (4 Suits),1,1
Pink & White (5 Suits),1,1
Pink & Brown (5 Suits),1,1
Alternating Clues (3 Suits),1,1
Special Mix (5 Suits),9,0
Omni & Prism (5 Suits),2,0
Light-Pink-Fives & Light Pink (3 Suits),2,0
Black & White (6 Suits),1,0
Black & Rainbow (5 Suits),1,0
Black & Prism (5 Suits),1,0
Rainbow-Ones & Dark Pink (5 Suits),1,0
