variant,attempts,won
Black & Dark Pink (6 Suits),30,1
Gray Pink (5 Suits),12,1
Dark Null (6 Suits),11,1
Dark Null (5 Suits),10,1
Clue Starved (6 Suits),9,1
Clue Starved & Pink (5 Suits),8,1
Black & Brown (5 Suits),8,1
Black & Prism (6 Suits),8,1
Ambiguous Mix,7,1
Clue Starved & White (6 Suits),6,1
Dark Brown (6 Suits),6,1
Black & Muddy Rainbow (6 Suits),6,1
Rainbow & Null (6 Suits),6,1
Reversed (5 Suits),5,1
Gray Reversed (5 Suits),5,1
Cow & Pig (5 Suits),5,1
Black & Muddy Rainbow (5 Suits),5,1
Up or Down & Prism (6 Suits),5,1
No Variant,4,1
Extremely Ambiguous (4 Suits),4,1
Up or Down & Brown (6 Suits),4,1
Dark Rainbow (5 Suits),4,1
Prism (3 Suits),4,1
White & Brown (6 Suits),4,1
Clue Starved (5 Suits),3,1
Rainbow Reversed (3 Suits),3,1
Light Pink (6 Suits),3,1
Light-Pink-Fives (6 Suits),3,1
Pink-Ones & Light Pink (6 Suits),3,1
Dark Prism (6 Suits),3,1
White & Prism (6 Suits),3,1
Light-Pink-Ones (5 Suits),2,1
Black & Light Pink (6 Suits),2,1
Extremely Ambiguous (5 Suits),2,1
Dark Omni (5 Suits),2,1
Up or Down & White (6 Suits),2,1
Dark Prism (5 Suits),2,1
Dual-Color & Pink (6 Suits),2,1
Clue Starved & Prism (5 Suits),2,1
Black & Omni (5 Suits),2,1
Black & Prism (5 Suits),2,1
Up or Down (6 Suits),2,1
Dark Rainbow Reversed (5 Suits),2,1
Clue Starved & White (5 Suits),1,1
White Reversed (5 Suits),1,1
Rainbow Reversed (5 Suits),1,1
Gray Pink (6 Suits),1,1
6 Suits,1,1
Light Pink (3 Suits),1,1
Dark Pink (5 Suits),1,1
Throw It in a Hole & Rainbow (6 Suits),1,1
Black & Gray (6 Suits),1,1
Rainbow-Fives & Muddy Rainbow (5 Suits),1,1
Throw It in a Hole & Rainbow (4 Suits),1,1
Throw It in a Hole (4 Suits),1,1
Clue Starved & Rainbow (5 Suits),1,1
Clue Starved & Rainbow (6 Suits),1,1
Up or Down & Prism (5 Suits),1,1
Black & Light Pink (5 Suits),1,1
Rainbow & Pink (4 Suits),1,1
Black & Null (6 Suits),1,1
Clue Starved & Light Pink (5 Suits),1,1
Clue Starved & Muddy Rainbow (5 Suits),1,1
Omni (5 Suits),1,1
Brown & Prism (5 Suits),1,1
Rainbow & Prism (4 Suits),1,1
Rainbow & Cocoa Rainbow (6 Suits),1,1
Prism Reversed (4 Suits),1,1
Black & Dark Rainbow (6 Suits),23,0
Cocoa Rainbow (5 Suits),12,0
Null (5 Suits),11,0
Dark Prism Reversed (6 Suits),9,0
White & Light Pink (3 Suits),7,0
Cow & Pig (3 Suits),7,0
Black (6 Suits),6,0
Dark Omni (6 Suits),5,0
Black & Dark Brown (6 Suits),4,0
Dark Omni & Cocoa Rainbow (6 Suits),4,0
Light-Pink-Ones & Black (6 Suits),3,0
White-Ones & Black (5 Suits),3,0
Up or Down & Pink (6 Suits),3,0
Clue Starved & Prism (6 Suits),3,0
Prism (6 Suits),3,0
Pink & Prism (6 Suits),3,0
Ambiguous & Brown (5 Suits),3,0
Rainbow & Dark Omni (5 Suits),3,0
Rainbow & Gray Pink (6 Suits),3,0
Omni & Light Pink (6 Suits),3,0
Pink & Prism (5 Suits),3,0
Brown & Prism (6 Suits),3,0
Pink & White (4 Suits),3,0
White (5 Suits),2,0
Black (5 Suits),2,0
Rainbow-Fives & Black (5 Suits),2,0
Null (4 Suits),2,0
Light-Pink-Fives & Gray Pink (6 Suits),2,0
Omni-Fives & Light Pink (5 Suits),2,0
Black & Omni (6 Suits),2,0
Clue Starved & Brown (6 Suits),2,0
Deceptive-Fives (5 Suits),2,0
Pink & Dark Rainbow (6 Suits),2,0
White (6 Suits),1,0
Rainbow (5 Suits),1,0
Light-Pink-Ones & Light Pink (6 Suits),1,0
Black & Rainbow (5 Suits),1,0
Light Pink & Dark Omni (6 Suits),1,0
Throw It in a Hole (6 Suits),1,0
Rainbow & Brown (6 Suits),1,0
Black & White (6 Suits),1,0
Muddy-Rainbow-Fives & White (6 Suits),1,0
Muddy Rainbow (6 Suits),1,0
Black & Gray Pink (6 Suits),1,0
Throw It in a Hole & Rainbow (5 Suits),1,0
Dark Brown (5 Suits),1,0
Pink & Null (6 Suits),1,0
Rainbow (4 Suits),1,0
Omni (6 Suits),1,0
Clue Starved & Omni (6 Suits),1,0
Dark Rainbow Reversed (6 Suits),1,0
