variant,attempts,won
White-Fives & Rainbow (6 Suits),5,1
Reversed (3 Suits),3,1
White Reversed (4 Suits),2,1
Dual-Color & Brown (4 Suits),2,1
White-Fives & White (4 Suits),2,1
Light Pink (4 Suits),1,1
White-Fives (6 Suits),1,1
White-Fives & White (6 Suits),1,1
White-Fives & Prism (6 Suits),1,1
Rainbow & Gray Pink (5 Suits),1,1
White & Prism (3 Suits),3,0
White-Fives & Prism (4 Suits),3,0
Muddy Rainbow (6 Suits),2,0
Rainbow-Ones & White (6 Suits),2,0
Dark Prism Reversed (6 Suits),2,0
White Reversed (3 Suits),2,0
White-Fives & White (5 Suits),2,0
White & Prism (6 Suits),1,0
3 Suits,1,0
Brown-Ones (3 Suits),1,0
Color Mute (5 Suits),1,0
Reversed (5 Suits),1,0
Totally Blind (6 Suits),1,0
Very Ambiguous & White (4 Suits),1,0
Pink-Fives & Rainbow (6 Suits),1,0
No Variant,1,0
