variant,attempts,won
Dark Null (6 Suits),4,1
Up or Down & Rainbow (6 Suits),4,1
Dual-Color Mix,4,1
Dual-Color & Black (6 Suits),3,1
Clue Starved & Prism (6 Suits),3,1
No Variant,2,1
Dual-Color & Brown (4 Suits),2,1
Light Pink (5 Suits),2,1
Brown (6 Suits),2,1
Black & Prism (5 Suits),2,1
Up or Down & White (5 Suits),2,1
Dual-Color (5 Suits),1,1
Light Pink (4 Suits),1,1
Null-Ones & Prism (5 Suits),1,1
Rainbow & Null (5 Suits),1,1
Light-Pink-Fives & Black (6 Suits),1,1
Light-Pink-Fives & Prism (5 Suits),1,1
Light-Pink-Fives & Gray (6 Suits),1,1
Dual-Color & Null (6 Suits),1,1
Rainbow-Ones & Prism (4 Suits),1,1
4 Suits,3,0
Dual-Color & White (6 Suits),3,0
Dark Null (5 Suits),3,0
Clue Starved & Pink (5 Suits),3,0
Rainbow-Ones & Pink (5 Suits),2,0
Muddy Rainbow (5 Suits),2,0
Ambiguous (6 Suits),2,0
Brown & Dark Prism (6 Suits),2,0
Clue Starved & Rainbow (5 Suits),2,0
Rainbow (5 Suits),1,0
Up or Down (5 Suits),1,0
Black (6 Suits),1,0
Muddy-Rainbow-Ones & Light Pink (4 Suits),1,0
Black & Brown (5 Suits),1,0
Brown-Ones & White (5 Suits),1,0
Prism (4 Suits),1,0
Rainbow & Pink (6 Suits),1,0
Clue Starved & Rainbow (6 Suits),1,0
Dark Prism (6 Suits),1,0
Alternating Clues & Dark Prism (5 Suits),1,0
