player1,player2,attempts,won_variants,attempts/win
ADrone,pianoblook,53,7,7.57
Aluap,antitelharsic,10,3,3.33
Amy2,wump,38,8,4.75
Amy2,Nitrate2,18,4,4.50
anser,nukelauncher,24,3,8.00
anser,william65537,1,0,NA
asaelr,scharkbite,81,14,5.79
avanderwalde,rkass,83,17,4.88
BlueNovember,Pantheia,18,1,18.00
BlueNovember,Crux,13,1,13.00
ChristopheAF,Lanvin,113,19,5.95
Dr_Kakashi,kimbifille,235,29,8.10
Dr_Kakashi,IAMJEFF,99,15,6.60
Dr_Kakashi,asaelr,79,18,4.39
Dr_Kakashi,Floriman,122,21,5.81
Dr_Kakashi,Kyle,60,9,6.67
Dr_Kakashi,Valetta6789,94,18,5.22
Dr_Kakashi,scharkbite,58,7,8.29
Dr_Kakashi,RaKXeR,49,5,9.80
Dr_Kakashi,micerang,96,15,6.40
Dr_Kakashi,Fireheart,67,11,6.09
Dr_Kakashi,Livia,62,12,5.17
Durandal,HelanaAshryvr,2,0,NA
Durandal,Lanvin,17,4,4.25
Durandal,squirrel1988,4,1,4.00
emilyzhao,squidgetx,48,14,3.43
Fireheart,Valetta6789,144,23,6.26
Fireheart,Kyle,115,14,8.21
Fireheart,micerang,83,14,5.93
Fireheart,Zamiel,138,13,10.62
Fireheart,asaelr,99,13,7.62
Fireheart,Livia,30,4,7.50
Fireheart,scharkbite,80,16,5.00
Fireheart,IAMJEFF,100,13,7.69
Floriman,kimbifille,90,24,3.75
Floriman,Kyle,104,18,5.78
Floriman,Valetta6789,104,26,4.00
Floriman,asaelr,80,16,5.00
Floriman,florrat2,203,2,101.50
Floriman,RaKXeR,234,3,78.00
Floriman,scharkbite,100,13,7.69
florrat2,timotree,11,2,5.50
florrat2,postmans,41,7,5.86
florrat2,sankala,64,5,12.80
HelanaAshryvr,Lanvin,89,21,4.24
HelanaAshryvr,squirrel1988,46,8,5.75
IAMJEFF,kimbifille,95,14,6.79
IAMJEFF,Zamiel,98,11,8.91
IAMJEFF,asaelr,70,10,7.00
IAMJEFF,Valetta6789,82,14,5.86
IAMJEFF,scharkbite,89,10,8.90
indego,melwen,75,14,5.36
Jake_Stiles,solarstar92,3,1,3.00
jh,lh,0,0,NA
kimbifille,pianoblook,193,31,6.23
kimbifille,piper,117,20,5.85
kimbifille,kooolant,56,8,7.00
Kyle,asaelr,84,12,7.00
Kyle,scharkbite,119,20,5.95
Kyle,Zamiel,122,11,11.09
Kyle,micerang,88,10,8.80
Kyle,TimeHoodie,61,11,5.55
Lanvin,melwen,166,30,5.53
Lanvin,VerySloppyTwo,74,11,6.73
Lanvin,indego,106,15,7.07
Lanvin,dobi,86,21,4.10
Lanvin,Lel0uch,155,27,5.74
Lanvin,Wittvector,94,19,4.95
Lanvin,jack67889,91,14,6.50
Lanvin,MangoPie,79,16,4.94
Lanvin,rz,86,24,3.58
Lanvin,squirrel1988,60,12,5.00
Lel0uch,indego,244,42,5.81
Lel0uch,melwen,264,44,6.00
Lel0uch,MarkusKahlsen,42,13,3.23
Lel0uch,derekcheah,122,19,6.42
Lel0uch,squirrel1988,102,11,9.27
Lel0uch,frosty104,50,9,5.56
Libster,sjdrodge,71,3,23.67
Libster,timotree,25,2,12.50
Libster,Valetta6789,452,7,64.57
Libster,florrat2,160,15,10.67
Libster,RaKXeR,92,9,10.22
Libster,sankala,28,7,4.00
Libster,Zamiel,113,11,10.27
Libster,NoMercy,62,10,6.20
Libster,Razvogor,161,3,53.67
Libster,frog-kun,0,0,NA
Libster,Razgovor,237,6,39.50
Libster,NotRaKXeR,52,5,10.40
Livia,invarse,13,4,3.25
melwen,ntinta,469,100,4.69
melwen,scharkbite,132,28,4.71
melwen,squirrel1988,54,7,7.71
melwen,sephiroth,65,6,10.83
micerang,scharkbite,68,15,4.53
NoMercy,florrat2,87,8,10.88
NoMercy,Zamiel,119,10,11.90
Pablo-,nitawa,67,13,5.15
pianoblook,piper,117,24,4.88
RaKXeR,florrat2,62,9,6.89
RaKXeR,Valetta6789,204,8,25.50
RaKXeR,Zamiel,319,5,63.80
Razvogor,florrat2,157,3,52.33
rz,wump,74,18,4.11
Sh,jh,0,0,NA
Sh,lh,0,0,NA
Syrah,scepheo,15,3,5.00
Syrah,mugsly,22,3,7.33
TheDaniMan,indego,45,7,6.43
TheDaniMan,doeo,246,20,12.30
TheDaniMan,lilyxy,258,20,12.90
TimeHoodie,kimbifille,81,9,9.00
TimeHoodie,melwen,90,14,6.43
Valetta6789,florrat2,196,5,39.20
VerySloppyTwo,sephiroth,48,9,5.33
Zamiel,kimbifille,121,8,15.12
Zamiel,micerang,86,15,5.73
Zamiel,scharkbite,215,20,10.75
Zamiel,florrat2,97,16,6.06
Zamiel,sankala,214,5,42.80
