variant,attempts,won
White Reversed (6 Suits),20,1
Dark Rainbow (6 Suits),15,1
6 Suits,5,1
Brown (3 Suits),5,1
Black & Dark Rainbow (6 Suits),4,1
Black (6 Suits),3,1
Rainbow (4 Suits),3,1
White (3 Suits),3,1
Number Blind (5 Suits),3,1
White (5 Suits),2,1
Rainbow (3 Suits),2,1
Color Blind (6 Suits),2,1
Up or Down (5 Suits),2,1
Rainbow (6 Suits),1,1
No Variant,1,1
4 Suits,1,1
Up or Down & Rainbow (6 Suits),1,1
White & Brown (6 Suits),1,1
Rainbow-Ones (3 Suits),1,1
Special Mix (5 Suits),1,1
Black & Rainbow (6 Suits),1,1
Pink (6 Suits),3,0
Up or Down & White (5 Suits),3,0
Clue Starved (5 Suits),2,0
Up or Down & Pink (6 Suits),2,0
3 Suits,1,0
Duck (6 Suits),1,0
Ambiguous & Rainbow (5 Suits),1,0
Rainbow & Dark Pink (6 Suits),1,0
Totally Blind (3 Suits),1,0
Cow & Pig (6 Suits),1,0
Dark Brown (5 Suits),1,0
Rainbow & Gray (5 Suits),1,0
Throw It in a Hole (6 Suits),1,0
