variant,attempts,won
Dual-Color & Rainbow (6 Suits),10,1
Rainbow-Ones (6 Suits),6,1
Black (6 Suits),3,1
Muddy Rainbow (6 Suits),3,1
Rainbow (6 Suits),2,1
Dual-Color (6 Suits),1,1
Pink (6 Suits),1,1
Pink & Dark Rainbow (6 Suits),8,0
Dark Brown (6 Suits),5,0
Black & Null (6 Suits),4,0
Dual-Color Mix,3,0
Throw It in a Hole (6 Suits),3,0
Pink & Cocoa Rainbow (6 Suits),3,0
Up or Down & Rainbow (6 Suits),2,0
Null (6 Suits),2,0
Brown (6 Suits),1,0
Pink & Brown (6 Suits),1,0
6 Suits,1,0
Light Pink (6 Suits),1,0
Black & Rainbow (6 Suits),1,0
Ambiguous Mix,1,0
White & Omni (6 Suits),1,0
Up or Down & Pink (6 Suits),1,0
Deceptive-Ones & Gray Pink (6 Suits),1,0
