variant,attempts,won
White & Prism (6 Suits),5,1
Rainbow Reversed (6 Suits),5,1
Black & Light Pink (6 Suits),5,1
Muddy Rainbow (6 Suits),3,1
Dark Rainbow (5 Suits),3,1
Null (5 Suits),3,1
No Variant,2,1
Pink & White (4 Suits),2,1
Brown & Prism (4 Suits),2,1
Pink & Brown (5 Suits),2,1
White (4 Suits),1,1
Pink (3 Suits),1,1
Rainbow & Pink (4 Suits),1,1
Pink (4 Suits),1,1
Pink & Brown (4 Suits),1,1
Rainbow-Ones (4 Suits),1,1
Rainbow & Pink (5 Suits),1,1
Throw It in a Hole (5 Suits),1,1
Black & Prism (5 Suits),1,1
Pink & Gray (5 Suits),6,0
Black & Dark Rainbow (6 Suits),5,0
Rainbow & Gray Pink (5 Suits),3,0
Null (6 Suits),3,0
Pink (6 Suits),2,0
Duck (5 Suits),2,0
Brown & Prism (6 Suits),2,0
Black (5 Suits),1,0
Light Pink (4 Suits),1,0
Up or Down & Muddy Rainbow (5 Suits),1,0
Rainbow & Prism (3 Suits),1,0
Rainbow-Ones & White (6 Suits),1,0
Black (6 Suits),1,0
Black & Pink (5 Suits),1,0
