variant,attempts,won
Null (3 Suits),6,1
No Variant,3,1
Prism (4 Suits),3,1
Light Pink (5 Suits),3,1
Null (5 Suits),3,1
White (6 Suits),2,1
Pink-Ones (6 Suits),2,1
White Reversed (4 Suits),1,1
Pink & Prism (3 Suits),1,1
Brown (6 Suits),1,1
Light Pink (4 Suits),1,1
White & Omni (4 Suits),1,1
Brown (3 Suits),13,0
Black & Omni (5 Suits),6,0
Black & Light Pink (5 Suits),6,0
Rainbow (6 Suits),5,0
Gray (6 Suits),5,0
Black (6 Suits),4,0
Dark Pink (5 Suits),4,0
Black & White (6 Suits),3,0
Rainbow & Brown (4 Suits),3,0
Cocoa Rainbow (5 Suits),2,0
Special Mix (5 Suits),2,0
Brown-Fives & Prism (6 Suits),1,0
Up or Down (6 Suits),1,0
Light Pink (3 Suits),1,0
Omni & Light Pink (6 Suits),1,0
Rainbow-Ones (6 Suits),1,0
Rainbow & Omni (5 Suits),1,0
White & Dark Pink (6 Suits),1,0
Rainbow & White (5 Suits),1,0
White & Dark Omni (6 Suits),1,0
Rainbow & Omni (3 Suits),1,0
Black & Pink (5 Suits),1,0
