variant,attempts,won
Black (5 Suits),24,1
Gray (5 Suits),8,1
Rainbow & Omni (5 Suits),4,1
Rainbow & Light Pink (5 Suits),3,1
Muddy Rainbow (5 Suits),1,1
Pink-Fives (5 Suits),1,1
Prism (5 Suits),1,1
Dual-Color (5 Suits),1,1
Clue Starved & Null (5 Suits),1,1
Special Mix (5 Suits),8,0
Dark Null (5 Suits),5,0
Cocoa Rainbow (5 Suits),4,0
No Variant,4,0
Clue Starved & Pink (5 Suits),4,0
Rainbow & Dark Pink (5 Suits),3,0
Dark Pink (5 Suits),3,0
Rainbow & Null (5 Suits),3,0
Pink (5 Suits),3,0
Up or Down (5 Suits),3,0
Pink-Ones & Black (5 Suits),2,0
Black & Pink (5 Suits),2,0
Rainbow & Prism (5 Suits),2,0
Dark Omni (5 Suits),2,0
Gray Pink (5 Suits),2,0
Omni & Muddy Rainbow (5 Suits),2,0
Rainbow & Pink (5 Suits),1,0
Black & Null (5 Suits),1,0
