variant,attempts,won
Black & Rainbow (5 Suits),12,1
Rainbow (6 Suits),7,1
Dual-Color Mix,7,1
Dark Rainbow (6 Suits),6,1
Gray Pink (6 Suits),6,1
Dual-Color (6 Suits),5,1
Rainbow & Brown (6 Suits),5,1
Pink & Dark Rainbow (6 Suits),4,1
Brown-Ones & Rainbow (6 Suits),3,1
Null (5 Suits),3,1
Brown (3 Suits),2,1
Black (5 Suits),2,1
Brown & Gray (6 Suits),2,1
White-Ones & Prism (6 Suits),2,1
Gray (6 Suits),2,1
Rainbow & Prism (6 Suits),2,1
Prism (6 Suits),2,1
Black & White (5 Suits),1,1
No Variant,1,1
Black (6 Suits),1,1
Black & Brown (5 Suits),1,1
6 Suits,1,1
White (3 Suits),1,1
Rainbow & Brown (5 Suits),1,1
Pink-Fives & White (5 Suits),1,1
Light-Pink-Fives & Pink (6 Suits),1,1
Dark Brown (5 Suits),1,1
Dark Prism (6 Suits),1,1
Rainbow & Pink (5 Suits),1,1
Rainbow & Light Pink (6 Suits),1,1
Rainbow-Fives (6 Suits),1,1
Dark Brown (6 Suits),14,0
Rainbow-Ones (5 Suits),7,0
Pink-Fives (4 Suits),6,0
Pink-Fives & Rainbow (4 Suits),4,0
Rainbow & Dark Pink (5 Suits),4,0
Rainbow & Pink (6 Suits),3,0
Dark Rainbow (5 Suits),3,0
Muddy Rainbow & Dark Brown (5 Suits),3,0
Black & Pink (5 Suits),2,0
Cocoa Rainbow (5 Suits),2,0
Black & Pink (6 Suits),2,0
Pink (5 Suits),1,0
3 Suits,1,0
Pink-Fives & Rainbow (6 Suits),1,0
Dark Omni (5 Suits),1,0
Alternating Clues & Omni (4 Suits),1,0
Up or Down & Pink (5 Suits),1,0
Pink & Brown (6 Suits),1,0
