variant,attempts,won
Omni & Dark Prism (5 Suits),9,1
Brown-Ones & Dark Prism (5 Suits),2,1
White-Ones & Omni (6 Suits),2,1
Muddy-Rainbow-Ones & Light Pink (4 Suits),1,1
Muddy-Rainbow-Ones (4 Suits),1,1
White-Ones & Light Pink (6 Suits),1,1
Light Pink & Dark Pink (6 Suits),26,0
Pink-Ones & Gray (6 Suits),7,0
White & Dark Brown (6 Suits),5,0
Light-Pink-Fives & Black (6 Suits),5,0
Rainbow-Ones & Gray (6 Suits),4,0
Rainbow & Gray (6 Suits),3,0
Pink & Gray (6 Suits),2,0
Special Mix (5 Suits),1,0
Pink & Brown (3 Suits),1,0
Rainbow-Ones & Muddy Rainbow (6 Suits),1,0
Black & Dark Brown (6 Suits),1,0
Muddy-Rainbow-Ones & Omni (6 Suits),1,0
Null & Gray Pink (6 Suits),1,0
Black & Dark Pink (6 Suits),1,0
Pink-Ones & Omni (6 Suits),1,0
