variant,attempts,won
Black & Null (6 Suits),8,1
Up or Down (6 Suits),5,1
Null (3 Suits),5,1
Rainbow (5 Suits),4,1
Rainbow & Brown (3 Suits),3,1
Rainbow & Brown (4 Suits),3,1
Null (4 Suits),3,1
White & Brown (4 Suits),3,1
Dual-Color & Rainbow (4 Suits),3,1
Black & White (5 Suits),3,1
No Variant,2,1
Black & White (6 Suits),2,1
Gray (6 Suits),2,1
Up or Down (5 Suits),2,1
Rainbow & Pink (3 Suits),2,1
Pink & Brown (6 Suits),2,1
Ambiguous (4 Suits),2,1
Rainbow & Pink (5 Suits),2,1
White & Omni (6 Suits),2,1
Pink-Ones & White (5 Suits),2,1
4 Suits,1,1
Black (6 Suits),1,1
White & Brown (6 Suits),1,1
Rainbow (6 Suits),1,1
Rainbow & Brown (6 Suits),1,1
Black & Brown (5 Suits),1,1
Pink (3 Suits),1,1
Pink & White (3 Suits),1,1
Pink & Brown (5 Suits),1,1
Omni (4 Suits),1,1
Light Pink (5 Suits),1,1
Rainbow & Null (5 Suits),1,1
Rainbow-Ones & Black (6 Suits),1,1
Dark Pink (5 Suits),5,0
Black & Muddy Rainbow (6 Suits),5,0
Brown (5 Suits),3,0
Muddy Rainbow (6 Suits),3,0
Black & Brown (6 Suits),3,0
Pink & Dark Rainbow (6 Suits),3,0
Black & Omni (6 Suits),3,0
Pink (5 Suits),2,0
Pink (6 Suits),2,0
Rainbow & Dark Brown (6 Suits),2,0
Null (5 Suits),2,0
Dark Omni (6 Suits),2,0
Black & Omni (5 Suits),2,0
Rainbow-Ones & Pink (6 Suits),2,0
Pink-Fives & Omni (4 Suits),2,0
White & Dark Rainbow (5 Suits),2,0
Brown (6 Suits),1,0
Rainbow & White (3 Suits),1,0
Black (5 Suits),1,0
Black & Rainbow (6 Suits),1,0
Omni (5 Suits),1,0
Cow & Pig (5 Suits),1,0
Pink (4 Suits),1,0
Dual-Color Mix,1,0
Ambiguous Mix,1,0
Dark Omni (5 Suits),1,0
Rainbow & Dark Pink (6 Suits),1,0
Pink-Ones & Black (6 Suits),1,0
