variant,attempts,won
Up or Down (5 Suits),12,1
Black (5 Suits),7,1
Rainbow (5 Suits),3,1
Null (5 Suits),3,1
No Variant,2,1
Omni (5 Suits),2,1
Dark Brown (5 Suits),2,1
White & Cocoa Rainbow (5 Suits),2,1
Up or Down & Muddy Rainbow (5 Suits),2,1
White (5 Suits),1,1
Prism (5 Suits),1,1
Dark Rainbow (5 Suits),1,1
Brown & Dark Prism (5 Suits),1,1
Muddy Rainbow (5 Suits),3,0
Light Pink (5 Suits),2,0
Dark Omni (5 Suits),2,0
Black & Muddy Rainbow (5 Suits),1,0
Brown (5 Suits),1,0
Up or Down & Pink (5 Suits),1,0
Special Mix (5 Suits),1,0
