variant,attempts,won
Pink & Omni (4 Suits),12,1
Duck (4 Suits),8,1
Pink & White (4 Suits),7,1
White & Omni (4 Suits),5,1
Pink & Null (4 Suits),4,1
Null (4 Suits),3,1
Brown & Omni (4 Suits),2,1
Rainbow-Fives (4 Suits),2,1
Brown-Ones (4 Suits),2,1
Rainbow & Light Pink (4 Suits),2,1
Pink (4 Suits),1,1
Pink & Brown (4 Suits),1,1
Color Mute (4 Suits),1,1
White-Fives (4 Suits),1,1
Cow & Pig (4 Suits),7,0
Brown & Null (4 Suits),4,0
Rainbow (4 Suits),1,0
White & Brown (4 Suits),1,0
Light Pink (4 Suits),1,0
