variant,attempts,won
White-Ones (5 Suits),1,1
Brown & Omni (5 Suits),1,1
Brown-Ones & Brown (5 Suits),1,1
Brown & Muddy Rainbow (5 Suits),1,1
Muddy-Rainbow-Ones (5 Suits),1,1
White & Light Pink (5 Suits),1,1
Pink & White (5 Suits),4,0
Rainbow & White (5 Suits),3,0
Muddy Rainbow & Light Pink (5 Suits),3,0
Pink-Fives & Rainbow (5 Suits),2,0
Rainbow-Fives & White (5 Suits),2,0
Dual-Color (5 Suits),1,0
Brown-Ones & Rainbow (5 Suits),1,0
Rainbow-Ones (5 Suits),1,0
Omni & Prism (5 Suits),1,0
Rainbow-Ones & Brown (5 Suits),1,0
Rainbow-Fives & Brown (5 Suits),1,0
Ambiguous & Muddy Rainbow (5 Suits),1,0
