variant,attempts,won
Pink & Omni (6 Suits),7,1
Rainbow & White (6 Suits),6,1
Brown (6 Suits),6,1
Black & Brown (6 Suits),5,1
White & Dark Rainbow (6 Suits),5,1
Up or Down & Prism (6 Suits),5,1
Dark Rainbow (6 Suits),3,1
Null (6 Suits),2,1
Throw It in a Hole (6 Suits),2,1
Up or Down (6 Suits),2,1
Omni (6 Suits),1,1
Pink & White (6 Suits),1,1
Omni & Gray (6 Suits),1,1
Black (6 Suits),1,1
White-Fives (6 Suits),1,1
Brown-Fives (6 Suits),8,0
Black & Pink (6 Suits),7,0
Black & Dark Pink (6 Suits),6,0
Pink & Dark Brown (6 Suits),6,0
Brown & Gray Pink (6 Suits),6,0
Dark Prism Reversed (6 Suits),6,0
Dark Brown (6 Suits),4,0
Dark Omni (6 Suits),3,0
Black & Dark Rainbow (6 Suits),2,0
Light Pink (6 Suits),1,0
Pink-Fives (6 Suits),1,0
Rainbow-Ones & Brown (6 Suits),1,0
