variant,attempts,won
Dual-Color & Rainbow (6 Suits),16,1
Rainbow & Muddy Rainbow (6 Suits),5,1
Cocoa Rainbow (6 Suits),3,1
Rainbow & Light Pink (6 Suits),2,1
Light Pink & Prism (6 Suits),2,1
Rainbow & Pink (6 Suits),1,1
Prism (6 Suits),1,1
Muddy-Rainbow-Fives (6 Suits),1,1
Rainbow & Null (6 Suits),10,0
Dark Brown (6 Suits),9,0
Dark Rainbow (6 Suits),9,0
Pink & Dark Rainbow (6 Suits),8,0
Black & Rainbow (6 Suits),7,0
Black & Brown (6 Suits),7,0
Very Ambiguous (6 Suits),6,0
Rainbow (6 Suits),5,0
Dark Pink (6 Suits),4,0
Black & Null (6 Suits),4,0
Rainbow Reversed (6 Suits),4,0
Color Mute (6 Suits),3,0
Black & Omni (6 Suits),3,0
Dark Prism (6 Suits),3,0
Pink & Cocoa Rainbow (6 Suits),3,0
Null (6 Suits),2,0
Black Reversed (6 Suits),2,0
Dark Omni (6 Suits),2,0
Rainbow-Ones & Rainbow (6 Suits),2,0
Brown & Prism (6 Suits),2,0
Rainbow & Dark Null (6 Suits),2,0
White-Ones (6 Suits),2,0
Up or Down & Prism (6 Suits),2,0
White & Brown (6 Suits),1,0
Black & White (6 Suits),1,0
Up or Down & Omni (6 Suits),1,0
White & Omni (6 Suits),1,0
6 Suits,1,0
Rainbow-Ones & Black (6 Suits),1,0
