variant,attempts,won
Extremely Ambiguous (5 Suits),10,1
Gray (6 Suits),9,1
Pink & Dark Rainbow (5 Suits),9,1
Dark Brown (5 Suits),8,1
White & Dark Omni (6 Suits),7,1
Null (4 Suits),6,1
White & Null (4 Suits),6,1
Brown (3 Suits),5,1
Brown & Dark Pink (5 Suits),5,1
Up or Down & Rainbow (6 Suits),4,1
Pink & White (4 Suits),4,1
White & Omni (3 Suits),4,1
Throw It in a Hole (4 Suits),4,1
Pink & Dark Rainbow (6 Suits),3,1
Pink-Fives (3 Suits),3,1
Pink & Brown (4 Suits),3,1
Ambiguous (4 Suits),3,1
Brown & Dark Pink (6 Suits),3,1
White & Dark Rainbow (5 Suits),3,1
Up or Down & Brown (6 Suits),3,1
Black (5 Suits),2,1
White (4 Suits),2,1
Pink & White (3 Suits),2,1
Pink (5 Suits),2,1
Up or Down (5 Suits),2,1
Null (5 Suits),2,1
Dual-Color (3 Suits),2,1
Pink & Brown (5 Suits),2,1
White & Dark Pink (6 Suits),2,1
Pink (6 Suits),2,1
Extremely Ambiguous (4 Suits),2,1
Brown (4 Suits),1,1
Dark Rainbow (5 Suits),1,1
Null (3 Suits),1,1
Omni (6 Suits),1,1
Pink & White (6 Suits),1,1
Pink-Fives (4 Suits),1,1
Rainbow-Ones & Pink (5 Suits),1,1
Rainbow & Pink (4 Suits),1,1
No Variant,1,1
Rainbow & White (3 Suits),1,1
Dual-Color (5 Suits),1,1
Dual-Color & Rainbow (6 Suits),1,1
Pink & Null (3 Suits),1,1
Pink & Null (4 Suits),1,1
Pink & Null (5 Suits),1,1
Muddy Rainbow (4 Suits),1,1
White & Omni (6 Suits),1,1
Omni & Gray (5 Suits),1,1
Omni & Gray (6 Suits),1,1
Rainbow & Brown (5 Suits),9,0
Number Mute (6 Suits),9,0
Black & Pink (5 Suits),8,0
Pink & White (5 Suits),8,0
Omni & Dark Pink (6 Suits),7,0
Pink & Dark Null (6 Suits),7,0
Brown & Cocoa Rainbow (5 Suits),6,0
Black & Rainbow (5 Suits),5,0
Dark Pink (5 Suits),5,0
Brown & Null (3 Suits),5,0
Cocoa Rainbow (6 Suits),4,0
Black & Null (5 Suits),4,0
Pink & Brown (3 Suits),4,0
Pink & Gray (5 Suits),4,0
Pink & Gray (6 Suits),4,0
Rainbow-Ones (6 Suits),3,0
Up or Down (6 Suits),3,0
Gray (5 Suits),3,0
White & Brown (3 Suits),3,0
Omni & Null (3 Suits),3,0
Pink & Null (6 Suits),3,0
Rainbow-Ones & Rainbow (6 Suits),3,0
Black & Brown (5 Suits),2,0
Light Pink (6 Suits),2,0
Black & Dark Brown (6 Suits),2,0
Rainbow & Omni (5 Suits),2,0
Up or Down & Pink (6 Suits),2,0
Totally Blind (6 Suits),2,0
Brown & Omni (6 Suits),2,0
Special Mix (6 Suits),2,0
Up or Down & Muddy Rainbow (5 Suits),2,0
Brown (5 Suits),1,0
Clue Starved (5 Suits),1,0
Rainbow & Brown (6 Suits),1,0
Brown (6 Suits),1,0
Dark Pink (6 Suits),1,0
Black & Pink (6 Suits),1,0
Pink-Fives (6 Suits),1,0
Rainbow & Dark Pink (5 Suits),1,0
Pink & Omni (4 Suits),1,0
Rainbow-Ones (4 Suits),1,0
Pink-Fives & Rainbow (5 Suits),1,0
Number Blind (3 Suits),1,0
Special Mix (5 Suits),1,0
Up or Down & Omni (5 Suits),1,0
Rainbow-Fives (6 Suits),1,0
Omni & Dark Rainbow (5 Suits),1,0
Rainbow-Ones & White (6 Suits),1,0
