variant,attempts,won
Dark Prism (6 Suits),88,1
Gray (6 Suits),34,1
Dark Rainbow (6 Suits),31,1
Rainbow & Dark Omni (5 Suits),29,1
Ambiguous (6 Suits),27,1
Dual-Color & Black (6 Suits),26,1
Brown-Ones (5 Suits),19,1
Dual-Color Mix,18,1
Black (6 Suits),13,1
Dark Pink (6 Suits),12,1
Dark Pink (5 Suits),11,1
White-Ones (6 Suits),11,1
Gray Pink (6 Suits),10,1
Dual-Color (6 Suits),9,1
Rainbow & Gray (6 Suits),9,1
Ambiguous (4 Suits),8,1
Up or Down & Rainbow (6 Suits),8,1
Black & Rainbow (5 Suits),8,1
Up or Down (5 Suits),7,1
Ambiguous & White (5 Suits),7,1
Dark Omni (6 Suits),7,1
6 Suits,6,1
Clue Starved (6 Suits),6,1
Rainbow (6 Suits),5,1
Rainbow & White (4 Suits),5,1
Dual-Color (3 Suits),5,1
Rainbow-Fives (5 Suits),5,1
White-Fives (4 Suits),5,1
Dark Omni (5 Suits),5,1
Reversed (6 Suits),5,1
Rainbow Reversed (5 Suits),5,1
Brown (5 Suits),5,1
Ambiguous Mix,5,1
Prism & Dark Pink (6 Suits),5,1
White (6 Suits),4,1
White (4 Suits),4,1
Dual-Color (5 Suits),4,1
Rainbow & White (6 Suits),4,1
Up or Down (6 Suits),4,1
Omni-Ones (5 Suits),4,1
Rainbow-Fives (6 Suits),4,1
Gray (5 Suits),4,1
Up or Down & Prism (6 Suits),4,1
Light Pink (3 Suits),4,1
Black (5 Suits),3,1
Pink (4 Suits),3,1
Color Mute (3 Suits),3,1
White-Ones (4 Suits),3,1
White Reversed (5 Suits),3,1
Omni (6 Suits),3,1
Omni (5 Suits),3,1
Black & Prism (6 Suits),3,1
Dark Prism (5 Suits),3,1
Brown-Fives (4 Suits),3,1
White-Ones & White (6 Suits),3,1
4 Suits,2,1
White (3 Suits),2,1
Rainbow (3 Suits),2,1
Rainbow-Ones (5 Suits),2,1
Omni (4 Suits),2,1
Up or Down & White (5 Suits),2,1
Dark Rainbow (5 Suits),2,1
Color Mute (4 Suits),2,1
Rainbow-Ones (6 Suits),2,1
Reversed (5 Suits),2,1
Light Pink (5 Suits),2,1
Rainbow-Fives & White (6 Suits),2,1
Black Reversed (5 Suits),2,1
Prism (6 Suits),2,1
Reversed (4 Suits),2,1
Alternating Clues (5 Suits),2,1
Omni-Fives (4 Suits),2,1
No Variant,1,1
White (5 Suits),1,1
3 Suits,1,1
Rainbow (5 Suits),1,1
Rainbow (4 Suits),1,1
Rainbow & White (5 Suits),1,1
Rainbow & White (3 Suits),1,1
Dual-Color & Rainbow (6 Suits),1,1
White-Ones & White (4 Suits),1,1
Pink (5 Suits),1,1
Color Blind (4 Suits),1,1
Reversed (3 Suits),1,1
Rainbow Reversed (6 Suits),1,1
White Reversed (6 Suits),1,1
Omni-Fives (5 Suits),1,1
Dual-Color & Prism (6 Suits),1,1
Prism (4 Suits),1,1
Rainbow-Fives & Dark Pink (6 Suits),15,0
Pink (6 Suits),8,0
White & Muddy Rainbow (5 Suits),8,0
Dark Rainbow Reversed (5 Suits),7,0
Brown-Fives (6 Suits),7,0
Alternating Clues (6 Suits),6,0
Null (5 Suits),6,0
Black & Rainbow (6 Suits),6,0
Omni-Fives (6 Suits),6,0
Rainbow & Prism (5 Suits),5,0
Brown (4 Suits),4,0
Black & White (6 Suits),4,0
Rainbow & Dark Omni (6 Suits),4,0
Alternating Clues (4 Suits),3,0
Number Blind (5 Suits),3,0
Null-Ones (5 Suits),3,0
Black Reversed (6 Suits),3,0
Light Pink (4 Suits),3,0
Rainbow & Pink (3 Suits),3,0
Number Mute (3 Suits),2,0
Extremely Ambiguous (6 Suits),2,0
Omni (3 Suits),2,0
Extremely Ambiguous (4 Suits),1,0
Very Ambiguous (6 Suits),1,0
Clue Starved (5 Suits),1,0
Special Mix (6 Suits),1,0
Null (3 Suits),1,0
Alternating Clues (3 Suits),1,0
Throw It in a Hole (4 Suits),1,0
Light Pink (6 Suits),1,0
Dark Brown (6 Suits),1,0
Prism (5 Suits),1,0
Cow & Pig (5 Suits),1,0
Deceptive-Ones (5 Suits),1,0
