variant,attempts,won
White-Fives & Black (6 Suits),2,1
Muddy Rainbow & Dark Omni (6 Suits),1,1
Pink & Cocoa Rainbow (6 Suits),1,1
Dark Rainbow Reversed (6 Suits),1,1
Rainbow & Gray (6 Suits),1,1
Rainbow & Dark Prism (6 Suits),1,1
White & Dark Prism (6 Suits),5,0
Ambiguous Mix,4,0
Omni & Gray Pink (6 Suits),3,0
Dark Prism (6 Suits),3,0
Rainbow & Dark Omni (6 Suits),2,0
Light-Pink-Fives & Dark Rainbow (6 Suits),2,0
Special Mix (6 Suits),2,0
Brown-Fives & Black (6 Suits),1,0
Dual-Color & Dark Null (6 Suits),1,0
Cocoa Rainbow (6 Suits),1,0
Dark Null (6 Suits),1,0
Gray Reversed (6 Suits),1,0
Rainbow & Gray Pink (6 Suits),1,0
Pink & Dark Rainbow (6 Suits),1,0
Prism & Gray (6 Suits),1,0
