variant,attempts,won
Brown & Light Pink (6 Suits),34,1
Pink & Omni (6 Suits),18,1
Extremely Ambiguous (6 Suits),18,1
Brown & Omni (6 Suits),16,1
Up or Down & Light Pink (6 Suits),14,1
Brown & Prism (6 Suits),12,1
Deceptive-Fives & Brown (6 Suits),12,1
Light Pink & Prism (6 Suits),10,1
Deceptive-Fives & Pink (6 Suits),10,1
Up or Down & Null (6 Suits),10,1
Deceptive-Ones & Rainbow (6 Suits),9,1
Muddy Rainbow & Prism (6 Suits),8,1
Rainbow-Ones & White (6 Suits),8,1
Omni & Muddy Rainbow (6 Suits),8,1
Null (6 Suits),8,1
Muddy-Rainbow-Fives & Brown (6 Suits),8,1
White & Brown (6 Suits),7,1
Ambiguous & Dual-Color,7,1
Rainbow & Brown (6 Suits),6,1
White Reversed (6 Suits),6,1
Muddy-Rainbow-Ones (6 Suits),6,1
Brown (6 Suits),6,1
Brown & Muddy Rainbow (6 Suits),5,1
Rainbow & Muddy Rainbow (6 Suits),5,1
Dual-Color & Prism (6 Suits),5,1
Dual-Color & Brown (6 Suits),5,1
Up or Down & Prism (6 Suits),5,1
Deceptive-Fives & Rainbow (6 Suits),5,1
Deceptive-Fives & Muddy Rainbow (6 Suits),5,1
Pink & Brown (6 Suits),4,1
Muddy Rainbow & Light Pink (6 Suits),4,1
Alternating Clues & Brown (6 Suits),4,1
Brown-Ones (6 Suits),4,1
Up or Down & Omni (6 Suits),4,1
White-Ones (6 Suits),4,1
Brown-Ones & Prism (6 Suits),4,1
6 Suits,4,1
Pink & Muddy Rainbow (6 Suits),3,1
Omni & Light Pink (6 Suits),3,1
Alternating Clues (6 Suits),3,1
Deceptive-Fives (6 Suits),3,1
Rainbow-Ones & Brown (6 Suits),3,1
Up or Down & Rainbow (6 Suits),3,1
Alternating Clues & Prism (6 Suits),3,1
Light-Pink-Ones & Omni (6 Suits),3,1
Brown-Fives (6 Suits),3,1
Reversed (6 Suits),2,1
Omni & Prism (6 Suits),2,1
Deceptive-Fives & Prism (6 Suits),2,1
Ambiguous (6 Suits),2,1
Up or Down & White (6 Suits),2,1
Up or Down & Muddy Rainbow (6 Suits),2,1
Brown-Ones & Rainbow (6 Suits),2,1
Dual-Color & Pink (6 Suits),1,1
Up or Down (6 Suits),1,1
Dual-Color & Muddy Rainbow (6 Suits),1,1
Rainbow Reversed (6 Suits),1,1
Prism Reversed (6 Suits),1,1
Up or Down & Pink (6 Suits),1,1
Rainbow-Ones (6 Suits),1,1
Rainbow-Ones & Omni (6 Suits),1,1
Rainbow-Ones & Light Pink (6 Suits),1,1
Brown-Ones & Pink (6 Suits),1,1
White-Ones & Prism (6 Suits),1,1
Pink-Ones & Light Pink (6 Suits),1,1
White-Ones & Pink (6 Suits),1,1
Null & Prism (6 Suits),1,1
Pink & White (6 Suits),1,1
Light-Pink-Ones & Brown (6 Suits),19,0
Very Ambiguous (6 Suits),8,0
Clue Starved (6 Suits),7,0
Light-Pink-Ones & Light Pink (6 Suits),6,0
Pink-Ones (6 Suits),5,0
Null-Fives & Brown (6 Suits),4,0
Dual-Color & Omni (6 Suits),4,0
Alternating Clues & Omni (6 Suits),3,0
Throw It in a Hole (6 Suits),3,0
Rainbow (6 Suits),2,0
Dual-Color & Null (6 Suits),2,0
Null-Ones & Prism (6 Suits),1,0
Null & Muddy Rainbow (6 Suits),1,0
Alternating Clues & Pink (6 Suits),1,0
