variant,attempts,won
Throw It in a Hole (6 Suits),4,1
Rainbow & Muddy Rainbow (6 Suits),3,1
Rainbow (6 Suits),2,1
Up or Down & Rainbow (6 Suits),2,1
Omni (6 Suits),2,1
White-Ones & Brown (6 Suits),1,1
White (6 Suits),1,1
Muddy Rainbow (6 Suits),1,1
Rainbow & White (6 Suits),1,1
Prism (6 Suits),1,1
Omni-Ones & Pink (6 Suits),1,1
Clue Starved & Light Pink (6 Suits),1,1
6 Suits,4,0
Clue Starved & Prism (6 Suits),4,0
Brown (6 Suits),2,0
Brown & Prism (6 Suits),1,0
White-Ones & Omni (6 Suits),1,0
Clue Starved (6 Suits),1,0
