variant,attempts,won
Extremely Ambiguous (6 Suits),52,1
Dark Prism Reversed (6 Suits),28,1
Color Blind (6 Suits),8,1
Throw It in a Hole (6 Suits),6,1
Ambiguous Mix,5,1
Brown & Gray (6 Suits),5,1
Number Blind (6 Suits),4,1
White & Dark Omni (6 Suits),3,1
Pink & White (6 Suits),2,1
Black & Omni (6 Suits),2,1
Light-Pink-Fives & Light Pink (6 Suits),2,1
Dark Rainbow & Gray (6 Suits),1,1
Gray & Dark Omni (6 Suits),4,0
6 Suits,3,0
Pink & Omni (6 Suits),3,0
Dark Rainbow & Dark Pink (6 Suits),3,0
Ambiguous (6 Suits),3,0
Up or Down & White (6 Suits),2,0
Brown & Omni (6 Suits),2,0
Black & Gray (6 Suits),2,0
Dark Pink (6 Suits),2,0
Brown & Dark Pink (6 Suits),1,0
