variant,attempts,won
Rainbow-Ones (6 Suits),5,1
Muddy Rainbow (6 Suits),4,1
White & Muddy Rainbow (6 Suits),3,1
Rainbow (6 Suits),2,1
Up or Down (6 Suits),2,1
Up or Down & White (6 Suits),1,1
Null (6 Suits),1,1
Up or Down & Rainbow (6 Suits),1,1
White & Light Pink (6 Suits),1,1
Reversed (6 Suits),1,1
White (6 Suits),7,0
Pink (6 Suits),7,0
6 Suits,4,0
Up or Down & Light Pink (6 Suits),4,0
Clue Starved & Brown (6 Suits),4,0
White & Omni (6 Suits),3,0
Rainbow & Null (6 Suits),3,0
Clue Starved & Pink (6 Suits),3,0
Dual-Color & Rainbow (6 Suits),2,0
Dual-Color (6 Suits),2,0
Brown (6 Suits),2,0
Rainbow & Pink (6 Suits),2,0
Pink & Brown (6 Suits),2,0
Up or Down & Muddy Rainbow (6 Suits),2,0
Color Blind (6 Suits),1,0
Ambiguous (6 Suits),1,0
Pink-Fives & Rainbow (6 Suits),1,0
Very Ambiguous (6 Suits),1,0
Duck (6 Suits),1,0
Pink & Omni (6 Suits),1,0
Rainbow Reversed (6 Suits),1,0
Pink-Ones (6 Suits),1,0
Omni & Light Pink (6 Suits),1,0
