variant,attempts,won
Rainbow & Muddy Rainbow (6 Suits),5,1
Ambiguous Mix,4,1
White-Ones (6 Suits),4,1
Light Pink & Prism (6 Suits),2,1
Dark Brown (6 Suits),14,0
Rainbow & Null (6 Suits),9,0
Dual-Color & Brown (6 Suits),7,0
Dark Omni (6 Suits),7,0
Dark Prism (6 Suits),7,0
Muddy Rainbow (6 Suits),5,0
Gray Pink (6 Suits),4,0
Cow & Pig (6 Suits),4,0
Rainbow-Ones & Cocoa Rainbow (6 Suits),4,0
Black & Brown (6 Suits),3,0
Special Mix (6 Suits),3,0
Cocoa Rainbow (6 Suits),2,0
Brown-Ones & White (6 Suits),2,0
Rainbow & Dark Null (6 Suits),2,0
Deceptive-Ones & Black (6 Suits),2,0
Totally Blind (6 Suits),1,0
White-Ones & White (6 Suits),1,0
Black & Light Pink (6 Suits),1,0
Dark Rainbow (6 Suits),1,0
6 Suits,1,0
Dark Prism Reversed (6 Suits),1,0
Clue Starved (6 Suits),1,0
Rainbow-Ones & Black (6 Suits),1,0
