variant,attempts,won
Omni (4 Suits),18,1
No Variant,17,1
Very Ambiguous (6 Suits),6,1
Gray (6 Suits),5,1
Rainbow & Pink (5 Suits),4,1
Pink (6 Suits),3,1
Light Pink (6 Suits),3,1
Black & White (6 Suits),2,1
White & Muddy Rainbow (5 Suits),2,1
Rainbow (5 Suits),1,1
Rainbow & Brown (6 Suits),1,1
Deceptive-Ones (6 Suits),1,1
Black (6 Suits),15,0
Brown (4 Suits),13,0
Dark Rainbow (6 Suits),9,0
Null (6 Suits),7,0
Dual-Color & Brown (6 Suits),7,0
Black & Rainbow (6 Suits),6,0
Dark Pink (6 Suits),6,0
Black (5 Suits),6,0
Dual-Color & Rainbow (6 Suits),5,0
Pink-Fives & Brown (5 Suits),5,0
Muddy Rainbow (6 Suits),4,0
Rainbow (6 Suits),4,0
Gray Pink (6 Suits),4,0
6 Suits,3,0
Rainbow & Gray (6 Suits),3,0
Rainbow & Light Pink (5 Suits),3,0
Cocoa Rainbow (6 Suits),3,0
Dark Prism (6 Suits),3,0
Dark Brown (6 Suits),3,0
Special Mix (6 Suits),3,0
Pink (5 Suits),2,0
Null (5 Suits),2,0
Pink & Dark Rainbow (6 Suits),2,0
Color Mute (6 Suits),2,0
Totally Blind (5 Suits),2,0
Black & Omni (6 Suits),2,0
Throw It in a Hole & Pink (6 Suits),2,0
Light Pink (4 Suits),2,0
Brown (6 Suits),1,0
Black & Pink (6 Suits),1,0
Black & Brown (6 Suits),1,0
Pink-Fives (5 Suits),1,0
Rainbow (3 Suits),1,0
Up or Down (6 Suits),1,0
Up or Down & Rainbow (6 Suits),1,0
Up or Down & Pink (6 Suits),1,0
3 Suits,1,0
Totally Blind (6 Suits),1,0
Clue Starved (5 Suits),1,0
Clue Starved (6 Suits),1,0
Dark Pink (5 Suits),1,0
Deceptive-Ones (5 Suits),1,0
Rainbow-Ones (4 Suits),1,0
