variant,attempts,won
Black (5 Suits),5,1
White-Ones & Brown (6 Suits),3,1
Rainbow & Brown (5 Suits),2,1
Black (6 Suits),2,1
No Variant,1,1
White (5 Suits),1,1
Rainbow-Fives (5 Suits),1,1
Rainbow (5 Suits),1,1
Dark Rainbow (5 Suits),5,0
Muddy Rainbow (6 Suits),2,0
Dual-Color Mix,2,0
Prism (5 Suits),1,0
Pink (5 Suits),1,0
Rainbow & Brown (6 Suits),1,0
Up or Down (6 Suits),1,0
6 Suits,1,0
White & Brown (5 Suits),1,0
Null-Ones & Dark Brown (5 Suits),1,0
Alternating Clues (6 Suits),1,0
Null-Ones (6 Suits),1,0
White (6 Suits),1,0
