variant,attempts,won
White Reversed (6 Suits),20,1
6 Suits,18,1
Dark Rainbow (6 Suits),14,1
Rainbow (6 Suits),9,1
Black (6 Suits),5,1
Reversed (6 Suits),4,1
Dark Rainbow (5 Suits),3,1
Brown (3 Suits),3,1
Dual-Color (6 Suits),2,1
Very Ambiguous (6 Suits),2,1
Rainbow (5 Suits),2,1
No Variant,1,1
Ambiguous (6 Suits),1,1
White (4 Suits),1,1
Black (5 Suits),1,1
Black & Dark Rainbow (6 Suits),10,0
Black & Rainbow (5 Suits),10,0
Up or Down & Rainbow (5 Suits),3,0
Up or Down & Brown (6 Suits),3,0
Up or Down & White (5 Suits),3,0
Dark Brown (5 Suits),3,0
Dual-Color & Rainbow (6 Suits),2,0
Rainbow (3 Suits),2,0
White (6 Suits),2,0
Color Blind (5 Suits),2,0
Up or Down (5 Suits),1,0
4 Suits,1,0
3 Suits,1,0
Rainbow & Gray (5 Suits),1,0
Up or Down & Brown (5 Suits),1,0
Pink (4 Suits),1,0
Throw It in a Hole (5 Suits),1,0
Up or Down & Pink (5 Suits),1,0
