variant,attempts,won
No Variant,19,1
Black (5 Suits),10,1
Black & Muddy Rainbow (6 Suits),6,1
Gray Reversed (6 Suits),6,1
Extremely Ambiguous (4 Suits),4,1
Up or Down & Brown (6 Suits),4,1
Dark Null (5 Suits),4,1
Clue Starved & Rainbow (5 Suits),3,1
Dark Null (6 Suits),3,1
Up or Down & Brown (5 Suits),3,1
White & Prism (6 Suits),3,1
Clue Starved & Brown (5 Suits),3,1
Dual-Color & Black (6 Suits),3,1
Clue Starved & Pink (6 Suits),3,1
Extremely Ambiguous (5 Suits),2,1
Up or Down & White (6 Suits),2,1
Dark Prism (5 Suits),2,1
Dual-Color & Pink (6 Suits),2,1
Clue Starved & Prism (5 Suits),2,1
Clue Starved & Muddy Rainbow (6 Suits),2,1
White & Muddy Rainbow (4 Suits),2,1
White & Dark Pink (5 Suits),2,1
Null-Fives (6 Suits),2,1
White-Ones (6 Suits),2,1
Prism Reversed (3 Suits),2,1
Gray Pink (6 Suits),1,1
Light-Pink-Fives (4 Suits),1,1
Light Pink (6 Suits),1,1
Throw It in a Hole & Rainbow (6 Suits),1,1
Black & Brown (5 Suits),1,1
Black & Gray (6 Suits),1,1
Throw It in a Hole & Rainbow (4 Suits),1,1
Clue Starved & Rainbow (6 Suits),1,1
Up or Down & Prism (5 Suits),1,1
Rainbow & Gray Pink (6 Suits),1,1
Brown-Ones & Omni (6 Suits),1,1
White-Ones (4 Suits),1,1
Dual-Color & Rainbow (6 Suits),1,1
Pink & Brown (4 Suits),1,1
Muddy Rainbow (4 Suits),1,1
Rainbow & Null (5 Suits),1,1
Prism & Gray (6 Suits),1,1
Up or Down & Muddy Rainbow (6 Suits),1,1
Null-Fives (5 Suits),1,1
Throw It in a Hole & Rainbow (5 Suits),1,1
Up or Down & Pink (6 Suits),1,1
Brown & Prism (5 Suits),1,1
Black & Null (5 Suits),1,1
White-Ones & Muddy Rainbow (6 Suits),1,1
Black & Dark Pink (6 Suits),8,0
Rainbow & Dark Pink (5 Suits),6,0
Black & Pink (5 Suits),5,0
Muddy Rainbow & Gray (6 Suits),4,0
Black & Omni (6 Suits),4,0
Rainbow & Dark Omni (5 Suits),3,0
Special Mix (6 Suits),3,0
White & Omni (4 Suits),3,0
Null (5 Suits),2,0
Gray Pink (5 Suits),2,0
Clue Starved & Prism (6 Suits),2,0
Black & Dark Rainbow (6 Suits),2,0
Clue Starved & Brown (6 Suits),2,0
Rainbow-Ones & Rainbow (5 Suits),2,0
Black & Null (6 Suits),2,0
Null & Light Pink (6 Suits),2,0
Pink & Gray (6 Suits),2,0
Deceptive-Ones & Dark Pink (5 Suits),2,0
Up or Down & Pink (5 Suits),1,0
White & Dark Brown (6 Suits),1,0
Throw It in a Hole (6 Suits),1,0
Dual-Color & Brown (6 Suits),1,0
Dark Rainbow (5 Suits),1,0
Dark Brown (6 Suits),1,0
Black & Gray Pink (6 Suits),1,0
Pink & Prism (6 Suits),1,0
Black & Rainbow (5 Suits),1,0
Null & Cocoa Rainbow (6 Suits),1,0
Rainbow & Omni (6 Suits),1,0
White & Omni (3 Suits),1,0
Throw It in a Hole & Pink (6 Suits),1,0
Pink & Prism (3 Suits),1,0
Pink & Prism (5 Suits),1,0
