variant,attempts,won
Pink & Brown (5 Suits),5,1
Rainbow (3 Suits),3,1
Rainbow (5 Suits),2,1
Prism (5 Suits),2,1
No Variant,1,1
6 Suits,1,1
4 Suits,1,1
Prism (4 Suits),1,1
Rainbow & White (4 Suits),1,1
White & Prism (5 Suits),1,1
Black (6 Suits),10,0
Dark Rainbow (5 Suits),7,0
3 Suits,5,0
Black (5 Suits),4,0
Rainbow (6 Suits),2,0
Dual-Color Mix,2,0
White (5 Suits),1,0
Dark Prism (6 Suits),1,0
Pink & White (5 Suits),1,0
Dual-Color (5 Suits),1,0
Dark Brown (5 Suits),1,0
Gray (6 Suits),1,0
Brown (6 Suits),1,0
