variant,attempts,won
Black & Omni (5 Suits),4,1
Black (5 Suits),2,1
Dark Prism (5 Suits),2,1
Dark Rainbow (5 Suits),1,1
Gray (5 Suits),1,1
Cocoa Rainbow (5 Suits),1,1
Gray Reversed (5 Suits),1,1
Omni & Cocoa Rainbow (5 Suits),1,1
White & Dark Brown (5 Suits),1,1
Black & Pink (5 Suits),8,0
Special Mix (5 Suits),7,0
Pink-Ones & Black (5 Suits),5,0
Rainbow-Ones & Black (5 Suits),5,0
Brown & Gray (5 Suits),4,0
Black & Null (5 Suits),4,0
Brown-Ones & Dark Rainbow (5 Suits),3,0
Rainbow & Gray (5 Suits),2,0
Light-Pink-Ones & Gray (5 Suits),2,0
Gray Pink (5 Suits),2,0
Rainbow-Fives & Cocoa Rainbow (5 Suits),2,0
Black & White (5 Suits),1,0
Pink & Dark Rainbow (5 Suits),1,0
Black & Rainbow (5 Suits),1,0
Dark Brown (5 Suits),1,0
Dark Pink (5 Suits),1,0
Muddy Rainbow & Gray (5 Suits),1,0
