variant,attempts,won
Pink & Omni (5 Suits),12,1
White & Muddy Rainbow (5 Suits),9,1
Rainbow & White (6 Suits),6,1
Pink & Prism (5 Suits),6,1
Black & Pink (6 Suits),4,1
White & Brown (3 Suits),4,1
Rainbow & Omni (3 Suits),4,1
Rainbow & Muddy Rainbow (3 Suits),4,1
Rainbow & Brown (3 Suits),4,1
Muddy Rainbow & Prism (5 Suits),4,1
Dark Prism (6 Suits),3,1
Gray Pink (6 Suits),3,1
Pink & Brown (3 Suits),3,1
Rainbow & Omni (5 Suits),3,1
Rainbow & Light Pink (5 Suits),3,1
Pink & Omni (3 Suits),3,1
Brown & Light Pink (5 Suits),3,1
No Variant,2,1
Rainbow & Light Pink (3 Suits),2,1
Brown & Light Pink (3 Suits),2,1
Brown & Prism (5 Suits),2,1
Brown & Prism (4 Suits),2,1
Brown & Prism (3 Suits),2,1
Rainbow & Omni (4 Suits),1,1
Rainbow & Light Pink (4 Suits),1,1
Pink & White (4 Suits),1,1
Rainbow & Muddy Rainbow (5 Suits),1,1
White & Muddy Rainbow (3 Suits),1,1
White & Muddy Rainbow (4 Suits),1,1
White & Light Pink (5 Suits),1,1
Pink & Light Pink (5 Suits),1,1
Brown & Light Pink (4 Suits),1,1
Muddy Rainbow & Prism (4 Suits),1,1
Muddy Rainbow & Prism (3 Suits),1,1
Light Pink & Prism (5 Suits),1,1
Null-Ones & Rainbow (4 Suits),2,0
Pink-Ones & White (6 Suits),2,0
Rainbow & Brown (5 Suits),2,0
Pink & Omni (4 Suits),2,0
Pink & Muddy Rainbow (5 Suits),2,0
Light-Pink-Fives & Rainbow (6 Suits),1,0
Black & Omni (5 Suits),1,0
