variant,attempts,won
Rainbow (6 Suits),2,1
4 Suits,2,1
Up or Down (6 Suits),1,1
White (5 Suits),1,1
No Variant,1,1
Pink (5 Suits),1,1
Up or Down (5 Suits),1,1
Muddy Rainbow (6 Suits),1,1
Pink-Fives (6 Suits),1,1
Rainbow-Fives (4 Suits),1,1
Gray (6 Suits),1,1
Clue Starved & Prism (6 Suits),1,1
Muddy Rainbow (5 Suits),1,1
Black (6 Suits),12,0
Black (5 Suits),10,0
Dark Null (5 Suits),5,0
Clue Starved (5 Suits),3,0
Gray Reversed (5 Suits),3,0
Black & White (6 Suits),2,0
Rainbow (5 Suits),2,0
Omni (6 Suits),2,0
Rainbow & White (6 Suits),2,0
Black & Pink (6 Suits),2,0
White & Brown (6 Suits),2,0
Reversed (4 Suits),2,0
Dark Pink (6 Suits),2,0
Brown (6 Suits),1,0
Rainbow & Pink (6 Suits),1,0
White (6 Suits),1,0
Rainbow (4 Suits),1,0
Ambiguous (6 Suits),1,0
Omni-Ones & Brown (5 Suits),1,0
Brown (5 Suits),1,0
Rainbow & Muddy Rainbow (5 Suits),1,0
Dual-Color & Omni (6 Suits),1,0
Omni-Ones & Rainbow (5 Suits),1,0
Muddy-Rainbow-Ones & Dark Brown (6 Suits),1,0
Special Mix (5 Suits),1,0
Gray Pink (5 Suits),1,0
Dark Rainbow (5 Suits),1,0
Rainbow & Light Pink (5 Suits),1,0
