variant,attempts,won
6 Suits,5,1
Rainbow Reversed (5 Suits),4,1
Brown (5 Suits),4,1
Dark Rainbow (6 Suits),4,1
No Variant,3,1
Pink (4 Suits),3,1
Pink (6 Suits),2,1
Prism (6 Suits),2,1
Special Mix (5 Suits),1,1
Black (6 Suits),1,1
White (6 Suits),1,1
Rainbow (4 Suits),1,1
Omni (6 Suits),7,0
Dark Null (5 Suits),6,0
Black & Dark Pink (6 Suits),4,0
Clue Starved (5 Suits),3,0
Dark Pink (6 Suits),3,0
White & Brown (6 Suits),2,0
Omni-Fives & Light Pink (6 Suits),2,0
Clue Starved (6 Suits),2,0
Rainbow (5 Suits),1,0
Black & Rainbow (5 Suits),1,0
Omni-Ones & Brown (5 Suits),1,0
Pink (5 Suits),1,0
Null (3 Suits),1,0
Cocoa Rainbow (5 Suits),1,0
Pink-Fives & Brown (5 Suits),1,0
Rainbow & Omni (6 Suits),1,0
Up or Down (5 Suits),1,0
