variant,attempts,won
White (6 Suits),7,1
White & Brown (5 Suits),4,1
Rainbow (4 Suits),3,1
Gray (6 Suits),3,1
White-Ones & Prism (5 Suits),3,1
Rainbow & Dark Pink (5 Suits),3,1
Up or Down (5 Suits),2,1
Brown & Omni (5 Suits),2,1
Omni (3 Suits),2,1
No Variant,1,1
Prism (5 Suits),1,1
6 Suits,1,1
Black & Brown (6 Suits),1,1
Pink (4 Suits),1,1
Dark Omni (6 Suits),1,1
Black & Omni (6 Suits),1,1
White & Dark Brown (5 Suits),1,1
Light Pink (5 Suits),1,1
Brown & Light Pink (5 Suits),1,1
Rainbow-Ones & Omni (5 Suits),1,1
Dark Rainbow (6 Suits),1,1
Rainbow & Dark Pink (6 Suits),1,1
Throw It in a Hole (6 Suits),5,0
Dark Omni (5 Suits),5,0
Rainbow & White (6 Suits),4,0
Black & White (6 Suits),4,0
Black & Omni (5 Suits),4,0
Omni & Dark Rainbow (5 Suits),4,0
Deceptive-Ones & White (5 Suits),3,0
Light Pink (3 Suits),3,0
White & Cocoa Rainbow (5 Suits),3,0
Dark Pink (5 Suits),3,0
Rainbow (5 Suits),2,0
White-Ones & Dark Omni (6 Suits),2,0
Gray (5 Suits),2,0
Omni (5 Suits),2,0
Rainbow & Pink (4 Suits),2,0
Brown & Cocoa Rainbow (6 Suits),2,0
Dual-Color & Omni (6 Suits),2,0
4 Suits,1,0
White-Ones & Black (6 Suits),1,0
Gray Pink (6 Suits),1,0
Cocoa Rainbow (6 Suits),1,0
Muddy Rainbow (6 Suits),1,0
Rainbow & Dark Brown (5 Suits),1,0
Rainbow & Pink (3 Suits),1,0
Dark Prism (6 Suits),1,0
Muddy-Rainbow-Fives & Omni (5 Suits),1,0
White & Brown (4 Suits),1,0
Throw It in a Hole (4 Suits),1,0
Rainbow (6 Suits),1,0
Rainbow & Null (3 Suits),1,0
White & Omni (6 Suits),1,0
White & Gray Pink (5 Suits),1,0
White & Dark Omni (6 Suits),1,0
Pink-Fives & Dark Prism (6 Suits),1,0
Pink & Dark Prism (5 Suits),1,0
Brown (4 Suits),1,0
Dual-Color & Black (6 Suits),1,0
Black & Prism (6 Suits),1,0
