variant,attempts,won
Light Pink & Dark Omni (5 Suits),4,1
Special Mix (5 Suits),3,1
Dark Rainbow (5 Suits),3,1
Black & Prism (5 Suits),2,1
Black & Rainbow (5 Suits),2,1
White-Fives & Dark Brown (5 Suits),1,1
Gray (5 Suits),1,1
Cocoa Rainbow (5 Suits),7,0
Pink & Gray (5 Suits),4,0
Light Pink & Dark Rainbow (5 Suits),3,0
Dark Pink (5 Suits),2,0
Dark Rainbow Reversed (5 Suits),2,0
White-Ones & Gray (5 Suits),2,0
Gray Reversed (5 Suits),2,0
Light Pink & Gray (5 Suits),1,0
Brown-Ones & Gray (5 Suits),1,0
White & Dark Brown (5 Suits),1,0
