variant,attempts,won
Brown-Ones & Muddy Rainbow (5 Suits),2,1
Pink & Null (5 Suits),2,1
Light-Pink-Ones & Pink (5 Suits),1,1
Pink-Ones & White (5 Suits),1,1
Muddy-Rainbow-Ones & Brown (5 Suits),1,1
Muddy-Rainbow-Ones & Omni (5 Suits),1,1
Ambiguous & White (5 Suits),1,1
White-Ones & Brown (5 Suits),1,1
No Variant,1,1
Omni & Muddy Rainbow (5 Suits),1,1
Brown-Fives (5 Suits),1,1
Brown (5 Suits),3,0
Pink & Prism (5 Suits),3,0
Up or Down & Muddy Rainbow (5 Suits),2,0
Rainbow-Ones & Rainbow (5 Suits),1,0
Brown-Ones & Pink (5 Suits),1,0
White & Brown (5 Suits),1,0
White-Ones & White (5 Suits),1,0
Rainbow-Fives & Prism (5 Suits),1,0
White-Fives & Prism (5 Suits),1,0
Brown & Omni (5 Suits),1,0
