variant,attempts,won
No Variant,15,1
Rainbow (5 Suits),3,1
Pink (5 Suits),3,1
Prism Reversed (5 Suits),3,1
White & Muddy Rainbow (5 Suits),2,1
Rainbow-Ones (5 Suits),2,1
White (5 Suits),1,1
Muddy-Rainbow-Fives (5 Suits),1,1
Black (5 Suits),9,0
Brown (5 Suits),6,0
Up or Down (5 Suits),2,0
Dark Brown (5 Suits),2,0
Rainbow & Omni (5 Suits),2,0
Gray Pink (5 Suits),1,0
Omni-Ones & Brown (5 Suits),1,0
Black & White (5 Suits),1,0
Clue Starved (5 Suits),1,0
Brown-Ones & Dark Rainbow (5 Suits),1,0
Dark Omni (5 Suits),1,0
Up or Down & Light Pink (5 Suits),1,0
