variant,attempts,won
Pink & Omni (6 Suits),4,1
Gray (6 Suits),3,1
Black & Light Pink (6 Suits),2,1
Black & Brown (6 Suits),1,1
Dark Omni (6 Suits),1,1
Black & Omni (6 Suits),1,1
Brown-Ones & Prism (6 Suits),1,1
Brown & Omni (6 Suits),1,1
White-Ones & Pink (6 Suits),1,1
Pink-Fives (6 Suits),1,1
White & Muddy Rainbow (6 Suits),1,1
Ambiguous & Dual-Color,1,1
Throw It in a Hole (6 Suits),5,0
Muddy Rainbow (6 Suits),3,0
Brown & Light Pink (6 Suits),3,0
Dual-Color & Cocoa Rainbow (6 Suits),3,0
White-Ones & Dark Omni (6 Suits),2,0
Light-Pink-Ones (6 Suits),2,0
White & Prism (6 Suits),2,0
Omni & Prism (6 Suits),2,0
Rainbow & Dark Omni (6 Suits),2,0
Omni & Gray Pink (6 Suits),2,0
Ambiguous Mix,2,0
White-Ones & Black (6 Suits),1,0
Cocoa Rainbow (6 Suits),1,0
Black & Pink (6 Suits),1,0
White & Dark Pink (6 Suits),1,0
Muddy-Rainbow-Ones & Gray (6 Suits),1,0
Pink-Fives & Dark Prism (6 Suits),1,0
Rainbow Reversed (6 Suits),1,0
Dual-Color & Black (6 Suits),1,0
Up or Down & White (6 Suits),1,0
Prism (6 Suits),1,0
Dual-Color & Muddy Rainbow (6 Suits),1,0
Muddy-Rainbow-Ones & Light Pink (6 Suits),1,0
White-Fives (6 Suits),1,0
Dual-Color & Dark Omni (6 Suits),1,0
