variant,attempts,won
Pink & Gray (6 Suits),26,1
Pink & Dark Brown (6 Suits),21,1
Rainbow & Dark Null (6 Suits),18,1
Pink & Dark Null (6 Suits),17,1
Rainbow & Dark Pink (6 Suits),16,1
Brown & Gray (6 Suits),16,1
Brown & Gray Pink (6 Suits),15,1
Dark Rainbow (6 Suits),14,1
Brown & Dark Null (6 Suits),14,1
Brown & Cocoa Rainbow (6 Suits),14,1
Pink & Prism (6 Suits),13,1
White & Dark Rainbow (6 Suits),13,1
White & Dark Omni (6 Suits),13,1
Brown & Prism (6 Suits),11,1
Pink & Muddy Rainbow (6 Suits),9,1
Rainbow & Gray (6 Suits),9,1
Rainbow & Gray Pink (6 Suits),9,1
Pink & Dark Rainbow (6 Suits),9,1
Dark Rainbow & Dark Omni (6 Suits),9,1
Brown & Null (6 Suits),9,1
White & Dark Pink (6 Suits),8,1
Brown & Light Pink (6 Suits),8,1
Rainbow & Light Pink (6 Suits),7,1
Gray (6 Suits),6,1
Pink & Dark Omni (6 Suits),6,1
White & Prism (6 Suits),6,1
Brown & Dark Omni (6 Suits),6,1
Brown & Dark Prism (6 Suits),6,1
Rainbow & Dark Omni (6 Suits),5,1
Pink & Brown (6 Suits),5,1
Dark Omni (6 Suits),5,1
White & Null (6 Suits),5,1
Rainbow & Cocoa Rainbow (6 Suits),3,1
White & Muddy Rainbow (6 Suits),3,1
Brown & Dark Pink (6 Suits),3,1
Brown & Muddy Rainbow (6 Suits),3,1
Omni & Null (6 Suits),3,1
Omni & Light Pink (6 Suits),3,1
Pink & White (6 Suits),2,1
Rainbow & Dark Brown (6 Suits),2,1
Rainbow & Dark Prism (6 Suits),2,1
Rainbow & Prism (6 Suits),2,1
Null (6 Suits),2,1
Pink & Light Pink (6 Suits),2,1
Pink & Gray Pink (6 Suits),2,1
Pink & Dark Prism (6 Suits),2,1
Pink & Cocoa Rainbow (6 Suits),2,1
White & Brown (6 Suits),2,1
White & Omni (6 Suits),2,1
White & Light Pink (6 Suits),2,1
Brown & Dark Rainbow (6 Suits),2,1
White & Dark Brown (6 Suits),2,1
White & Dark Null (6 Suits),2,1
Omni & Prism (6 Suits),2,1
Black & Dark Pink (6 Suits),1,1
Pink & Omni (6 Suits),1,1
Dark Brown (6 Suits),1,1
Up or Down & Prism (6 Suits),1,1
Rainbow-Ones & Prism (6 Suits),1,1
White & Cocoa Rainbow (6 Suits),1,1
White & Dark Prism (6 Suits),1,1
Brown & Omni (6 Suits),1,1
Pink (6 Suits),1,1
Omni & Muddy Rainbow (6 Suits),1,1
Dark Null (6 Suits),6,0
Rainbow-Ones & Dark Rainbow (6 Suits),5,0
Special Mix (6 Suits),4,0
Black & Pink (6 Suits),2,0
