variant,attempts,won
No Variant,16,1
White (5 Suits),4,1
White & Muddy Rainbow (5 Suits),2,1
Pink (5 Suits),1,1
Black Reversed (5 Suits),1,1
Black (5 Suits),12,0
Rainbow (5 Suits),11,0
Up or Down (5 Suits),6,0
Brown-Ones & Dark Rainbow (5 Suits),6,0
Pink-Fives & Rainbow (5 Suits),3,0
Light Pink & Gray (5 Suits),3,0
Dark Rainbow (5 Suits),2,0
Ambiguous & Rainbow (5 Suits),2,0
White Reversed (5 Suits),2,0
Brown (5 Suits),1,0
Rainbow & Pink (5 Suits),1,0
Rainbow & Muddy Rainbow (5 Suits),1,0
Clue Starved (5 Suits),1,0
Cocoa Rainbow (5 Suits),1,0
Light Pink (5 Suits),1,0
