variant,attempts,won
Dual-Color Mix,7,1
Rainbow & Dark Omni (5 Suits),5,1
Rainbow (6 Suits),5,1
Very Ambiguous (3 Suits),4,1
White (6 Suits),3,1
Rainbow & Dark Brown (5 Suits),3,1
Up or Down & Muddy Rainbow (5 Suits),3,1
White & Omni (5 Suits),3,1
Muddy Rainbow & Prism (6 Suits),3,1
Rainbow & Cocoa Rainbow (6 Suits),3,1
No Variant,2,1
Rainbow & Omni (4 Suits),2,1
Gray Pink (5 Suits),2,1
Rainbow-Ones & Pink (3 Suits),2,1
White & Omni (6 Suits),2,1
Brown & Muddy Rainbow (4 Suits),2,1
White & Muddy Rainbow (5 Suits),2,1
Rainbow (5 Suits),1,1
Black & White (5 Suits),1,1
Pink (5 Suits),1,1
Dark Pink (5 Suits),1,1
Black & Pink (6 Suits),1,1
Color Mute (4 Suits),1,1
Pink & Dark Rainbow (5 Suits),1,1
Dual-Color (6 Suits),1,1
Dark Prism (5 Suits),1,1
Dual-Color & Dark Rainbow (6 Suits),1,1
Dual-Color & Brown (6 Suits),1,1
Dual-Color & White (6 Suits),1,1
White & Prism (3 Suits),1,1
Brown & Null (6 Suits),1,1
Dark Rainbow (6 Suits),68,0
White & Dark Brown (5 Suits),7,0
Up or Down & Rainbow (6 Suits),4,0
Black & Omni (5 Suits),2,0
Clue Starved (6 Suits),2,0
Cocoa Rainbow (6 Suits),2,0
Rainbow-Ones & Black (6 Suits),2,0
Null & Gray Pink (5 Suits),2,0
Muddy Rainbow & Prism (5 Suits),2,0
4 Suits,1,0
Ambiguous & Rainbow (5 Suits),1,0
Omni & Dark Pink (6 Suits),1,0
Pink & Brown (3 Suits),1,0
Pink & Null (3 Suits),1,0
White & Muddy Rainbow (4 Suits),1,0
Rainbow & Omni (6 Suits),1,0
