variant,attempts,won
Black & Rainbow (6 Suits),11,1
Dark Brown (6 Suits),10,1
Up or Down & White (5 Suits),6,1
Muddy Rainbow (6 Suits),6,1
Dark Omni (6 Suits),6,1
6 Suits,5,1
Brown (3 Suits),5,1
Extremely Ambiguous (6 Suits),5,1
Gray (6 Suits),4,1
Black & Rainbow (5 Suits),4,1
Dual-Color (3 Suits),4,1
Rainbow & White (6 Suits),3,1
Black & Brown (6 Suits),3,1
Up or Down (6 Suits),3,1
Up or Down & Brown (6 Suits),3,1
Muddy Rainbow (4 Suits),3,1
Ambiguous & Dual-Color,3,1
No Variant,2,1
Rainbow (6 Suits),2,1
Rainbow (5 Suits),2,1
White (5 Suits),2,1
Brown (5 Suits),2,1
Rainbow & Brown (5 Suits),2,1
White & Dark Rainbow (6 Suits),2,1
Dark Omni (5 Suits),2,1
Special Mix (5 Suits),2,1
Up or Down & Brown (5 Suits),2,1
White & Brown (6 Suits),2,1
Ambiguous (4 Suits),2,1
Rainbow-Ones & Pink (5 Suits),2,1
Brown & Gray (6 Suits),2,1
White-Ones (6 Suits),2,1
White Reversed (6 Suits),2,1
White (6 Suits),1,1
Dark Rainbow (6 Suits),1,1
Rainbow & White (4 Suits),1,1
Pink (6 Suits),1,1
Rainbow & Pink (4 Suits),1,1
Up or Down (5 Suits),1,1
Up or Down & Rainbow (6 Suits),1,1
Rainbow & Dark Pink (5 Suits),1,1
Dual-Color & Rainbow (4 Suits),1,1
Dual-Color (6 Suits),1,1
Up or Down & Omni (5 Suits),1,1
Pink & Brown (4 Suits),1,1
White & Dark Brown (6 Suits),1,1
Pink-Fives (5 Suits),1,1
Pink & Null (4 Suits),1,1
Alternating Clues (6 Suits),1,1
Rainbow & Light Pink (5 Suits),1,1
Rainbow-Ones & Rainbow (4 Suits),1,1
Black & Dark Rainbow (6 Suits),12,0
Black & Null (5 Suits),10,0
Gray & Dark Brown (6 Suits),8,0
Dual-Color Mix,7,0
Number Mute (5 Suits),7,0
Rainbow & Pink (3 Suits),6,0
Rainbow & White (3 Suits),5,0
Gray Pink (6 Suits),5,0
Rainbow & Gray (5 Suits),4,0
White & Null (4 Suits),4,0
Omni & Gray (5 Suits),4,0
Number Mute (6 Suits),4,0
Black (5 Suits),3,0
Black & Pink (5 Suits),3,0
Ambiguous & White (5 Suits),3,0
Dark Omni & Dark Null (6 Suits),2,0
Pink & White (3 Suits),2,0
Rainbow & Pink (5 Suits),2,0
Brown (6 Suits),2,0
Black & Pink (6 Suits),2,0
Pink & Null (3 Suits),2,0
Black & Null (6 Suits),1,0
Pink & White (6 Suits),1,0
Rainbow & Dark Brown (5 Suits),1,0
White & Dark Pink (6 Suits),1,0
Pink-Fives & Rainbow (6 Suits),1,0
Number Mute (3 Suits),1,0
Black & Omni (6 Suits),1,0
Pink & Dark Null (6 Suits),1,0
