variant,attempts,won
Clue Starved & Prism (5 Suits),22,1
Rainbow & Dark Prism (5 Suits),10,1
Brown & Muddy Rainbow (5 Suits),6,1
No Variant,2,1
Rainbow (5 Suits),2,1
Muddy Rainbow & Prism (5 Suits),1,1
Brown & Prism (5 Suits),1,1
Black & White (5 Suits),1,1
White & Light Pink (5 Suits),1,1
Up or Down & Light Pink (5 Suits),1,1
White (5 Suits),1,1
Prism (5 Suits),1,1
Omni & Dark Prism (5 Suits),4,0
Pink & Cocoa Rainbow (5 Suits),3,0
Up or Down & Rainbow (5 Suits),3,0
Brown-Ones & Black (5 Suits),3,0
Pink (5 Suits),1,0
