ADrone,pianoblook,13,1,13.00
Aluap,antitelharsic,0,0,NA
Amy2,wump,1,0,NA
Amy2,Nitrate2,1,0,NA
anser,nukelauncher,2,0,NA
anser,william65537,1,0,NA
asaelr,scharkbite,10,0,NA
avanderwalde,rkass,9,2,4.50
BlueNovember,Pantheia,3,2,1.50
BlueNovember,Crux,1,1,1.00
ChristopheAF,Lanvin,10,1,10.00
Dr_Kakashi,kimbifille,15,5,3.00
Dr_Kakashi,asaelr,14,3,4.67
Dr_Kakashi,Floriman,14,3,4.67
Dr_Kakashi,IAMJEFF,19,4,4.75
Dr_Kakashi,Kyle,10,0,NA
Dr_Kakashi,Valetta6789,13,2,6.50
Dr_Kakashi,scharkbite,4,1,4.00
Dr_Kakashi,RaKXeR,17,3,5.67
Dr_Kakashi,micerang,7,2,3.50
Dr_Kakashi,Fireheart,13,1,13.00
Dr_Kakashi,Livia,18,2,9.00
Durandal,HelanaAshryvr,1,0,NA
Durandal,Lanvin,1,0,NA
Durandal,squirrel1988,0,0,NA
emilyzhao,squidgetx,6,2,3.00
Fireheart,Valetta6789,28,2,14.00
Fireheart,Kyle,12,0,NA
Fireheart,micerang,20,1,20.00
Fireheart,Zamiel,29,1,29.00
Fireheart,asaelr,16,1,16.00
Fireheart,Livia,12,1,12.00
Fireheart,scharkbite,30,2,15.00
Fireheart,IAMJEFF,42,2,21.00
Floriman,kimbifille,10,2,5.00
Floriman,Valetta6789,6,1,6.00
Floriman,asaelr,5,2,2.50
Floriman,Kyle,10,1,10.00
Floriman,florrat2,0,0,NA
Floriman,RaKXeR,3,0,NA
Floriman,scharkbite,5,0,NA
florrat2,timotree,0,0,NA
florrat2,postmans,0,0,NA
florrat2,sankala,0,0,NA
HelanaAshryvr,Lanvin,17,2,8.50
HelanaAshryvr,squirrel1988,3,1,3.00
IAMJEFF,kimbifille,20,2,10.00
IAMJEFF,asaelr,15,2,7.50
IAMJEFF,Zamiel,27,0,NA
IAMJEFF,Valetta6789,20,2,10.00
IAMJEFF,scharkbite,18,1,18.00
indego,melwen,5,1,5.00
Jake_Stiles,solarstar92,0,0,NA
kimbifille,pianoblook,23,3,7.67
kimbifille,piper,9,3,3.00
kimbifille,kooolant,4,1,4.00
Kyle,scharkbite,25,0,NA
Kyle,asaelr,18,3,6.00
Kyle,Zamiel,31,2,15.50
Kyle,micerang,16,2,8.00
Kyle,TimeHoodie,22,2,11.00
Lanvin,VerySloppyTwo,13,4,3.25
Lanvin,Lel0uch,7,1,7.00
Lanvin,melwen,14,1,14.00
Lanvin,rz,11,0,NA
Lanvin,indego,24,3,8.00
Lanvin,Wittvector,14,2,7.00
Lanvin,MangoPie,22,6,3.67
Lanvin,squirrel1988,3,1,3.00
Lel0uch,MarkusKahlsen,8,0,NA
Lel0uch,melwen,6,0,NA
Lel0uch,indego,9,0,NA
Lel0uch,derekcheah,2,0,NA
Lel0uch,squirrel1988,0,0,NA
Lel0uch,frosty104,27,3,9.00
Libster,sjdrodge,10,0,NA
Libster,timotree,0,0,NA
Libster,Valetta6789,2,0,NA
Libster,florrat2,6,0,NA
Libster,RaKXeR,6,0,NA
Libster,sankala,2,0,NA
Libster,Zamiel,21,3,7.00
Libster,NoMercy,4,0,NA
Libster,Razvogor,6,0,NA
Libster,frog-kun,0,0,NA
Libster,Razgovor,12,1,12.00
Libster,NotRaKXeR,0,0,NA
Livia,invarse,2,0,NA
melwen,ntinta,3,0,NA
melwen,squirrel1988,0,0,NA
melwen,scharkbite,9,1,9.00
melwen,sephiroth,14,2,7.00
micerang,scharkbite,17,1,17.00
NoMercy,florrat2,1,0,NA
NoMercy,Zamiel,21,1,21.00
Pablo-,nitawa,2,1,2.00
pianoblook,piper,15,4,3.75
RaKXeR,florrat2,4,0,NA
RaKXeR,Valetta6789,5,1,5.00
RaKXeR,Zamiel,7,1,7.00
Razvogor,florrat2,0,0,NA
rz,wump,1,0,NA
Syrah,mugsly,3,1,3.00
Syrah,scepheo,3,1,3.00
TheDaniMan,indego,0,0,NA
TheDaniMan,doeo,10,1,10.00
TheDaniMan,lilyxy,10,1,10.00
TimeHoodie,kimbifille,18,1,18.00
TimeHoodie,melwen,11,2,5.50
Valetta6789,florrat2,0,0,NA
VerySloppyTwo,sephiroth,6,3,2.00
Zamiel,kimbifille,21,1,21.00
Zamiel,micerang,34,1,34.00
Zamiel,scharkbite,43,4,10.75
Zamiel,florrat2,6,0,NA
Zamiel,sankala,10,0,NA
