variant,attempts,won
Dark Omni (6 Suits),6,1
Black (6 Suits),6,1
Dark Brown (6 Suits),4,1
Black & Brown (6 Suits),4,1
Special Mix (6 Suits),4,1
Black & Null (6 Suits),4,1
Rainbow & Cocoa Rainbow (6 Suits),4,1
Dark Rainbow (6 Suits),2,1
Black & Rainbow (6 Suits),1,1
Rainbow & Gray (6 Suits),1,1
Rainbow & Dark Pink (6 Suits),1,1
Black & Pink (6 Suits),9,0
Gray (6 Suits),7,0
Dark Null (6 Suits),4,0
Rainbow & Gray Pink (6 Suits),3,0
Pink & Gray (6 Suits),3,0
Black & Light Pink (6 Suits),2,0
Omni-Fives & Dark Brown (6 Suits),2,0
Pink & Dark Rainbow (6 Suits),2,0
Black & White (6 Suits),1,0
Dark Pink (6 Suits),1,0
Black & Omni (6 Suits),1,0
Null & Cocoa Rainbow (6 Suits),1,0
White & Gray Pink (6 Suits),1,0
White & Dark Pink (6 Suits),1,0
Rainbow & Dark Prism (6 Suits),1,0
