variant,attempts,won
No Variant,9,1
Brown (5 Suits),6,1
Rainbow (5 Suits),3,1
White (5 Suits),1,1
Omni (5 Suits),1,1
Rainbow-Ones (5 Suits),1,1
Pink & White (5 Suits),1,1
Pink (5 Suits),1,1
Pink & Dark Rainbow (5 Suits),1,1
Rainbow-Fives & Muddy Rainbow (5 Suits),1,1
Rainbow & Brown (5 Suits),8,0
Black & Pink (5 Suits),7,0
Gray (5 Suits),7,0
Black & Omni (5 Suits),5,0
Clue Starved (5 Suits),4,0
Brown & Gray (5 Suits),4,0
Pink & Gray (5 Suits),4,0
Dark Pink (5 Suits),3,0
Ambiguous & Brown (5 Suits),3,0
Null (5 Suits),1,0
Black (5 Suits),1,0
Ambiguous & White (5 Suits),1,0
Rainbow & Dark Pink (5 Suits),1,0
