variant,attempts,won
Null (6 Suits),7,1
Black (6 Suits),4,1
Pink & White (6 Suits),3,1
Pink (6 Suits),3,1
Dark Rainbow (6 Suits),2,1
Rainbow & Gray (6 Suits),2,1
Rainbow (6 Suits),1,1
Gray Pink (6 Suits),1,1
Omni (6 Suits),1,1
Brown (6 Suits),1,1
Omni & Gray (6 Suits),1,1
Throw It in a Hole (6 Suits),5,0
White (6 Suits),4,0
Dual-Color (6 Suits),4,0
Pink-Fives (6 Suits),4,0
Pink & Dark Rainbow (6 Suits),4,0
Ambiguous (6 Suits),4,0
Black & White (6 Suits),3,0
Up or Down & Pink (6 Suits),3,0
Black & Omni (6 Suits),2,0
Rainbow & White (6 Suits),2,0
6 Suits,1,0
Gray (6 Suits),1,0
Black & Rainbow (6 Suits),1,0
Light Pink (6 Suits),1,0
Black & Pink (6 Suits),1,0
Dual-Color Mix,1,0
