variant,attempts,won
Pink & Dark Rainbow (5 Suits),9,1
Dark Brown (5 Suits),8,1
Brown & Dark Pink (5 Suits),5,1
White & Dark Rainbow (5 Suits),3,1
Black (5 Suits),2,1
Dark Rainbow (5 Suits),1,1
Omni & Gray (5 Suits),1,1
Black & Pink (5 Suits),8,0
Brown & Cocoa Rainbow (5 Suits),6,0
Black & Rainbow (5 Suits),5,0
Dark Pink (5 Suits),5,0
Black & Null (5 Suits),4,0
Pink & Gray (5 Suits),4,0
Gray (5 Suits),3,0
Black & Brown (5 Suits),2,0
Rainbow & Dark Pink (5 Suits),1,0
Special Mix (5 Suits),1,0
Omni & Dark Rainbow (5 Suits),1,0
