variant,attempts,won
Dual-Color (6 Suits),8,1
Duck (6 Suits),7,1
Black & Omni (6 Suits),6,1
Pink-Fives (3 Suits),5,1
Black & Brown (5 Suits),5,1
No Variant,4,1
Black (6 Suits),3,1
Black (5 Suits),3,1
Dual-Color (5 Suits),3,1
Number Blind (5 Suits),3,1
Brown (6 Suits),3,1
Throw It in a Hole (6 Suits),3,1
Cow & Pig (5 Suits),3,1
Number Mute (6 Suits),3,1
Ambiguous (6 Suits),2,1
Very Ambiguous (6 Suits),2,1
Clue Starved (6 Suits),2,1
Up or Down (5 Suits),2,1
Pink & White (5 Suits),2,1
Gray Pink (6 Suits),2,1
Brown & Omni (3 Suits),2,1
Dual-Color & Rainbow (6 Suits),1,1
Rainbow (6 Suits),1,1
6 Suits,1,1
Dark Rainbow (6 Suits),1,1
Duck (4 Suits),1,1
Pink-Fives & Rainbow (6 Suits),1,1
Black & Pink (5 Suits),1,1
4 Suits,1,1
Black & Omni (5 Suits),1,1
Black & Dark Rainbow (6 Suits),25,0
Black & Null (5 Suits),5,0
Dual-Color (3 Suits),3,0
White Reversed (6 Suits),3,0
Up or Down & White (6 Suits),2,0
Dark Pink (6 Suits),2,0
Rainbow & Dark Pink (6 Suits),2,0
Color Mute (6 Suits),2,0
Pink & Dark Rainbow (5 Suits),2,0
Totally Blind (6 Suits),2,0
Rainbow & Omni (6 Suits),2,0
Reversed (6 Suits),2,0
Up or Down (6 Suits),1,0
Pink-Fives (6 Suits),1,0
Clue Starved (5 Suits),1,0
Color Blind (5 Suits),1,0
Duck (5 Suits),1,0
Pink (6 Suits),1,0
Special Mix (5 Suits),1,0
Cow & Pig (6 Suits),1,0
Pink & White (6 Suits),1,0
Null (6 Suits),1,0
Muddy Rainbow (4 Suits),1,0
Ambiguous & Dual-Color,1,0
Rainbow & Gray (6 Suits),1,0
White & Dark Omni (5 Suits),1,0
Rainbow & Null (6 Suits),1,0
Omni & Dark Rainbow (5 Suits),1,0
