variant,attempts,won
Rainbow (6 Suits),7,1
Dual-Color Mix,7,1
Dark Rainbow (6 Suits),6,1
Gray Pink (6 Suits),6,1
Dual-Color (6 Suits),5,1
Rainbow & Brown (6 Suits),5,1
Pink & Dark Rainbow (6 Suits),4,1
Brown-Ones & Rainbow (6 Suits),3,1
Brown & Gray (6 Suits),2,1
White-Ones & Prism (6 Suits),2,1
Gray (6 Suits),2,1
Rainbow & Prism (6 Suits),2,1
Prism (6 Suits),2,1
Black (6 Suits),1,1
6 Suits,1,1
Light-Pink-Fives & Pink (6 Suits),1,1
Dark Prism (6 Suits),1,1
Rainbow & Light Pink (6 Suits),1,1
Rainbow-Fives (6 Suits),1,1
Dark Brown (6 Suits),14,0
Rainbow & Pink (6 Suits),3,0
Black & Pink (6 Suits),2,0
Pink-Fives & Rainbow (6 Suits),1,0
Pink & Brown (6 Suits),1,0
