variant,attempts,won
Null (6 Suits),8,1
Rainbow & Light Pink (6 Suits),2,1
Gray (6 Suits),1,1
Black & White (6 Suits),1,1
Pink-Fives (6 Suits),1,1
Light Pink (6 Suits),1,1
Omni (6 Suits),1,1
Black & Dark Pink (6 Suits),9,0
Throw It in a Hole (6 Suits),9,0
Black (6 Suits),5,0
Ambiguous & Dual-Color,5,0
6 Suits,4,0
Dark Brown (6 Suits),4,0
Rainbow & Dark Brown (6 Suits),4,0
Pink & Omni (6 Suits),4,0
Black & Rainbow (6 Suits),3,0
Clue Starved (6 Suits),3,0
Dark Pink (6 Suits),3,0
Up or Down (6 Suits),3,0
White (6 Suits),2,0
White-Ones (6 Suits),2,0
Throw It in a Hole & Pink (6 Suits),2,0
Cocoa Rainbow (6 Suits),2,0
Dark Omni (6 Suits),2,0
Pink & Gray (6 Suits),1,0
Rainbow & Pink (6 Suits),1,0
Ambiguous (6 Suits),1,0
Rainbow (6 Suits),1,0
Cow & Pig (6 Suits),1,0
