variant,attempts,won
Gray (5 Suits),11,1
Brown (5 Suits),7,1
Rainbow (5 Suits),3,1
Up or Down & Pink (5 Suits),3,1
Black & Rainbow (5 Suits),3,1
No Variant,2,1
Light Pink (5 Suits),2,1
Alternating Clues (5 Suits),2,1
Black (5 Suits),2,1
Rainbow-Ones (5 Suits),1,1
Rainbow-Ones & Pink (5 Suits),1,1
Pink & Dark Rainbow (5 Suits),1,1
Pink-Fives (5 Suits),1,1
Rainbow & Dark Brown (5 Suits),1,1
Black & Null (5 Suits),13,0
Black & Omni (5 Suits),5,0
Cocoa Rainbow (5 Suits),3,0
Cow & Pig (5 Suits),3,0
Dark Pink (5 Suits),3,0
Rainbow & Brown (5 Suits),3,0
Rainbow & Pink (5 Suits),3,0
Gray Pink (5 Suits),2,0
Throw It in a Hole (5 Suits),1,0
Pink-Fives & Rainbow (5 Suits),1,0
