variant,attempts,won
Gray (5 Suits),7,1
Clue Starved & White (5 Suits),7,1
Rainbow (6 Suits),4,1
Rainbow & White (5 Suits),3,1
Black (5 Suits),2,1
White (6 Suits),2,1
White (3 Suits),2,1
Clue Starved & Brown (5 Suits),2,1
Cocoa Rainbow (6 Suits),2,1
Prism (3 Suits),2,1
Dark Prism (5 Suits),2,1
Dark Prism (6 Suits),2,1
Rainbow & Prism (5 Suits),2,1
No Variant,1,1
Extremely Ambiguous (5 Suits),1,1
Dual-Color (5 Suits),1,1
Pink (4 Suits),1,1
Dark Brown (6 Suits),1,1
Dual-Color & Prism (4 Suits),1,1
Black & Prism (5 Suits),1,1
Dual-Color (3 Suits),1,1
Dual-Color & White (4 Suits),1,1
Dual-Color (6 Suits),1,1
Rainbow & White (4 Suits),1,1
Clue Starved (6 Suits),1,1
Dark Brown (5 Suits),53,0
Gray (6 Suits),6,0
Up or Down (5 Suits),4,0
Black & Gray (6 Suits),4,0
Prism (5 Suits),4,0
Black & Dark Omni (6 Suits),3,0
Up or Down & Rainbow (6 Suits),2,0
Black & White (6 Suits),2,0
Dark Rainbow (6 Suits),2,0
White (5 Suits),1,0
Null (6 Suits),1,0
Rainbow (4 Suits),1,0
Dual-Color & Black (6 Suits),1,0
Pink (6 Suits),1,0
Dark Rainbow & Gray (6 Suits),1,0
Black & Dark Prism (6 Suits),1,0
Clue Starved (5 Suits),1,0
Throw It in a Hole (4 Suits),1,0
Up or Down (6 Suits),1,0
Black & Prism (6 Suits),1,0
4 Suits,1,0
Totally Blind (4 Suits),1,0
