variant,attempts,won
Dark Rainbow (6 Suits),3,1
White & Dark Prism (6 Suits),2,1
Pink-Ones & Dark Brown (6 Suits),2,1
Gray (6 Suits),2,1
Pink & Dark Prism (6 Suits),2,1
Black & Brown (6 Suits),1,1
Dark Rainbow Reversed (6 Suits),5,0
Cocoa Rainbow (6 Suits),4,0
Dark Brown (6 Suits),3,0
Pink & Dark Brown (6 Suits),3,0
White-Fives & Gray Pink (6 Suits),3,0
Black & Pink (6 Suits),2,0
Brown-Fives & Black (6 Suits),2,0
Dual-Color & Dark Omni (6 Suits),2,0
Black & Light Pink (6 Suits),1,0
Dark Pink (6 Suits),1,0
Black & Omni (6 Suits),1,0
White-Ones & Dark Rainbow (6 Suits),1,0
Dark Omni (6 Suits),1,0
Dual-Color & Gray (6 Suits),1,0
Prism & Dark Rainbow (6 Suits),1,0
Black & Rainbow (6 Suits),1,0
Black Reversed (6 Suits),1,0
Ambiguous Mix,1,0
