variant,attempts,won
White & Dark Brown (6 Suits),54,1
Rainbow & Cocoa Rainbow (6 Suits),48,1
Black (6 Suits),34,1
Pink & Dark Rainbow (6 Suits),24,1
Rainbow & Gray (6 Suits),20,1
Cocoa Rainbow (6 Suits),19,1
Dark Brown (6 Suits),18,1
Brown-Ones & Black (6 Suits),15,1
Black Reversed (6 Suits),15,1
Gray Reversed (6 Suits),12,1
Dark Rainbow Reversed (6 Suits),12,1
Pink & Gray Pink (6 Suits),12,1
Black & White (6 Suits),10,1
Rainbow & Dark Brown (6 Suits),10,1
Rainbow & Dark Pink (6 Suits),10,1
Prism & Dark Brown (6 Suits),10,1
Black & Light Pink (6 Suits),9,1
Rainbow & Gray Pink (6 Suits),7,1
Dark Rainbow (6 Suits),6,1
Muddy-Rainbow-Ones & Dark Rainbow (6 Suits),6,1
Dark Pink (6 Suits),5,1
Rainbow-Ones & Dark Rainbow (6 Suits),5,1
Black & Pink (6 Suits),4,1
Brown & Dark Omni (6 Suits),4,1
Muddy Rainbow & Dark Prism (6 Suits),4,1
Pink & Cocoa Rainbow (6 Suits),2,1
Gray (6 Suits),61,0
Special Mix (6 Suits),35,0
Black & Prism (6 Suits),27,0
Dark Prism Reversed (6 Suits),17,0
Dark Omni (6 Suits),15,0
Black & Omni (6 Suits),10,0
Pink & Dark Prism (6 Suits),10,0
Black & Null (6 Suits),10,0
Prism & Cocoa Rainbow (6 Suits),6,0
Pink & Dark Brown (6 Suits),2,0
