variant,attempts,won
Dark Rainbow (5 Suits),15,1
Pink (5 Suits),12,1
Pink & Brown (6 Suits),11,1
Gray (6 Suits),9,1
Rainbow (6 Suits),8,1
Rainbow (4 Suits),8,1
Null (5 Suits),7,1
Rainbow & Brown (5 Suits),6,1
Pink (6 Suits),5,1
6 Suits,5,1
Brown & Null (5 Suits),4,1
Brown (6 Suits),4,1
Null (6 Suits),4,1
Gray (5 Suits),3,1
White (4 Suits),3,1
Rainbow & Prism (3 Suits),3,1
Pink & Brown (4 Suits),3,1
Rainbow & White (5 Suits),2,1
No Variant,2,1
Brown & Null (6 Suits),2,1
Pink & Brown (5 Suits),2,1
4 Suits,1,1
White (6 Suits),1,1
Rainbow & Brown (6 Suits),1,1
White (5 Suits),1,1
Light Pink (3 Suits),1,1
Rainbow-Ones (5 Suits),1,1
Brown (4 Suits),1,1
Brown (5 Suits),1,1
Pink (3 Suits),1,1
Rainbow (5 Suits),15,0
Black (6 Suits),12,0
Black (5 Suits),12,0
Dark Brown (5 Suits),6,0
Rainbow-Ones (3 Suits),4,0
Rainbow & White (6 Suits),3,0
White & Null (5 Suits),3,0
Rainbow-Ones (6 Suits),3,0
Brown (3 Suits),3,0
White & Prism (4 Suits),3,0
Omni & Null (4 Suits),2,0
Black & Pink (6 Suits),2,0
Special Mix (6 Suits),2,0
Rainbow & Pink (5 Suits),2,0
Omni-Ones & Pink (5 Suits),2,0
Dual-Color (5 Suits),2,0
Rainbow & White (3 Suits),2,0
Black & Rainbow (5 Suits),2,0
Black & White (5 Suits),2,0
Rainbow-Fives (4 Suits),2,0
Special Mix (5 Suits),1,0
Omni (5 Suits),1,0
3 Suits,1,0
Rainbow & Muddy Rainbow (5 Suits),1,0
Muddy-Rainbow-Ones & Light Pink (4 Suits),1,0
Omni (6 Suits),1,0
Omni-Fives & Rainbow (5 Suits),1,0
Rainbow-Fives (5 Suits),1,0
Dark Prism (6 Suits),1,0
Very Ambiguous (6 Suits),1,0
Dark Pink (5 Suits),1,0
Rainbow (3 Suits),1,0
Pink & White (5 Suits),1,0
Black & Dark Prism (6 Suits),1,0
Black & Rainbow (6 Suits),1,0
Dual-Color Mix,1,0
Pink & Brown (3 Suits),1,0
