variant,attempts,won
Dual-Color & Dark Omni (6 Suits),4,1
Black Reversed (6 Suits),2,1
Black & Muddy Rainbow (6 Suits),1,1
Pink & Dark Omni (6 Suits),14,0
White-Ones & Black (6 Suits),7,0
Light Pink & Dark Omni (6 Suits),7,0
Pink & Dark Brown (6 Suits),6,0
Rainbow & Dark Brown (6 Suits),6,0
Dark Omni (6 Suits),5,0
Dual-Color & Dark Rainbow (6 Suits),4,0
Pink & Cocoa Rainbow (6 Suits),3,0
Muddy Rainbow & Dark Prism (6 Suits),3,0
Black & Pink (6 Suits),2,0
Rainbow & Dark Prism (6 Suits),2,0
Brown & Dark Prism (6 Suits),2,0
Prism & Dark Omni (6 Suits),2,0
Black & Brown (6 Suits),1,0
White & Dark Omni (6 Suits),1,0
Rainbow & Dark Pink (6 Suits),1,0
Light-Pink-Ones & Dark Brown (6 Suits),1,0
Rainbow & Gray (6 Suits),1,0
Light Pink & Cocoa Rainbow (6 Suits),1,0
